line	valence	arousal	dominance
Competence	0.23000000000000007	-0.25599999999999995	0.3
Honesty	0.48599999999999993	-0.336	0.36199999999999993
I try to vote to the candidate I like.	0.02533333333333333	-0.042	0.21400000000000005
the one who would make America more like it was	0.2765	-0.27249999999999996	0.2
The economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
A new and energized personality who improve standards of living	0.3306666666666666	-0.049999999999999996	0.19799999999999995
Putting needs of the country first	0.347	-0.13899999999999996	0.2729999999999999
sincere honesty	0.429	-0.277	0.40199999999999997
ideas	0	0	0
The person shouldn't F things up	0.21999999999999992	-0.258	0.2
honesty and do the right thing for this country	0.27399999999999997	-0.23479999999999998	0.2832
economic policy	-0.11300000000000003	-0.308	0.03200000000000003
everythinggggg	0	0	0
their stand on social security	0.18400000000000002	-0.16999999999999996	0.1373333333333333
honest person	0.42599999999999993	-0.229	0.27
Respectful. Trustworthy.	0	0	0
experience	0.37799999999999995	-0.258	0.38800000000000007
The person most prepared	0.21999999999999992	-0.258	0.2
honesty	0.48599999999999993	-0.336	0.36199999999999993
Protect freedom of religion	0.3313333333333333	-0.04199999999999999	0.17466666666666666
Ethics	0.2	-0.258	0.31999999999999995
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
honest concern for the people of the US	0.26066666666666666	-0.16866666666666666	0.17666666666666667
who is NOT a crook	-0.42800000000000005	-0.07599999999999998	-0.23600000000000004
Honesty & Loyalty to the people & country.	0.35400000000000004	-0.22600000000000006	0.2806666666666667
Who is going to do something.	0.08200000000000003	-0.266	0.2699999999999999
Stance on important issues.	0.292	-0.24300000000000002	0.2529999999999999
Illegal immigration	-0.34700000000000003	-0.023000000000000048	-0.17800000000000002
Terrorists	0	0	0
I would'nt vote because it's rigged	0.04800000000000004	0.009999999999999964	0.358
agree with my values	0.434	-0.27599999999999997	0.38800000000000007
none	0	0	0
Finding one that won't rip the American people off	0.004666666666666662	-0.22000000000000006	0.005333333333333333
Integrity	0.22200000000000006	-0.328	0.392
No democrat	0.10800000000000001	0.13000000000000006	0.12200000000000007
Economics	0.040000000000000036	-0.25999999999999995	-0.19000000000000003
Their platform	0.0	-0.16400000000000006	0.284
Supreme court nominations	-0.03400000000000003	-0.129	0.005000000000000018
That voting for them does not open the seals of the apocalypse	-0.06200000000000003	-0.053000000000000026	-0.11800000000000002
civil rights	0.15999999999999998	-0.41	0.20800000000000002
Non-politician	0	0	0
Past accomplishments	0.01799999999999997	-0.05800000000000001	0.03599999999999994
Experience	0.37799999999999995	-0.258	0.38800000000000007
Likable	0.366	-0.15399999999999991	0.4699999999999999
Honesty	0.48599999999999993	-0.336	0.36199999999999993
America great again protect our freedom for our future	0.4365	-0.05800000000000001	0.2690000000000001
can they PROPERLY lead us for 4 years	0.19699999999999998	-0.291	0.166
Freedom	0.5439999999999999	0.13399999999999998	0.47400000000000003
constitutionalist	0	0	0
The way the candidate talks about minorities.	0.04100000000000001	-0.178	0.03100000000000005
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Gun control	-0.191	0.25	0.017999999999999967
Honesty and integrity!	0.48599999999999993	-0.336	0.36199999999999993
Adherence to party platform	0.21799999999999997	0.02599999999999998	0.23399999999999999
Not sure	0.32799999999999996	-0.304	0.36400000000000005
Progressive platform	0.12599999999999997	-0.14400000000000004	0.30300000000000005
Has necessary experience and vision	0.27133333333333326	-0.31533333333333335	0.20666666666666664
has good Christian morals	0.578	-0.26799999999999996	0.28200000000000003
truthfullness	0	0	0
Whether they are republican	-0.14800000000000005	-0.378	0.08000000000000007
Equality for all races	0.35	-0.053999999999999916	0.2
everything. a person that will protect all citizens from police, racism, gun looseness, will allow people other than hispanics to obtain jobs in America	0.10755555555555557	-0.2262222222222222	0.19933333333333336
Economics	0.040000000000000036	-0.25999999999999995	-0.19000000000000003
do I believe they will do what they say they'll do	0.15033333333333337	-0.2776666666666667	0.3033333333333333
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Honesty	0.48599999999999993	-0.336	0.36199999999999993
Reason	0.2539999999999999	-0.33399999999999996	0.22200000000000006
I want to vote for a Democrat because I generally agree with their stance on issues.	0.202	-0.1012	0.23480000000000004
Honesty	0.48599999999999993	-0.336	0.36199999999999993
No	0	0	0
protection of the constitution	0.22000000000000003	-0.23299999999999996	0.21100000000000002
Honesty	0.48599999999999993	-0.336	0.36199999999999993
tax	-0.4	-0.09600000000000009	-0.39
Honesty	0.48599999999999993	-0.336	0.36199999999999993
ability to navigate	0.205	-0.09700000000000007	0.22599999999999998
who will do the best job for the country	0.1255	-0.28600000000000003	0.1875
integrity	0.22200000000000006	-0.328	0.392
core values	0.23800000000000007	-0.352	0.17799999999999994
If they are Republican or Democrat, and where they stand on the issues	-0.04700000000000007	-0.379	0.129
Where they side on issues that concern me, and other lower class individuals.	0.07550000000000004	-0.21250000000000002	0.1305
Integrity	0.22200000000000006	-0.328	0.392
the Bible	0.14800000000000005	-0.27	0.0
Able to get things done	0.27299999999999996	-0.29500000000000004	0.18200000000000002
Immigration	-0.2	-0.15600000000000006	-0.3
Can she get the job done	0.2093333333333333	-0.2793333333333334	0.10200000000000008
moral stances on issues such as abortion	-0.05700000000000002	-0.08400000000000003	0.104
experience	0.37799999999999995	-0.258	0.38800000000000007
not a liar	-0.518	0.31999999999999995	-0.051999999999999956
employment	0.2	0.003999999999999915	0.07200000000000006
Integrity	0.22200000000000006	-0.328	0.392
iMMIGRATION	-0.2	-0.15600000000000006	-0.3
The economy and workers rights	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
not sure	0.32799999999999996	-0.304	0.36400000000000005
Says what he wants and doesn't worry bout stepping on toes.	-0.4	0.0	-0.15300000000000002
Common goals	0.18800000000000008	-0.514	0.166
HONESTY	0.48599999999999993	-0.336	0.36199999999999993
Honesty	0.48599999999999993	-0.336	0.36199999999999993
Non politician	-0.35	-0.05999999999999996	-0.18000000000000008
Understanding what our citizens need	0.259	-0.324	0.2369999999999999
Intelligence	0.53	0.26400000000000007	0.344
Can they lead	0.19699999999999998	-0.291	0.166
basic understanding of U.S. democracy	0.25333333333333335	-0.26066666666666666	0.26266666666666666
Trustworthiness	0	0	0
Caring about poor and working class.	-0.266	-0.06600000000000002	-0.2
experience	0.37799999999999995	-0.258	0.38800000000000007
Christian Morals	0	0	0
attitude	-0.05600000000000005	-0.04800000000000004	0.176
Immigration	-0.2	-0.15600000000000006	-0.3
core values	0.23800000000000007	-0.352	0.17799999999999994
honesty	0.48599999999999993	-0.336	0.36199999999999993
principles	0.09000000000000004	-0.32199999999999995	0.32599999999999996
washington outsider with different ideas	0.02099999999999999	-0.253	0.16399999999999995
World peace	0.42100000000000004	-0.07999999999999999	0.229
competence	0.23000000000000007	-0.25599999999999995	0.3
National defense	0.09800000000000005	-0.14399999999999993	0.216
honesty, for the country and the people, realize that when they hurt the people they also hurt business and country	-0.005714285714285712	-0.212	0.0814285714285714
Patriotism	0.30999999999999994	-0.22199999999999998	0.24600000000000008
Experience	0.37799999999999995	-0.258	0.38800000000000007
Non corruption loyal trustworthy these trates and many others aren't with the Democratic Party	0.21759999999999996	-0.0744	0.2104
truth	0.43800000000000006	-0.22400000000000003	0.39
The candidates' positions on the issues.	0	0	0
No clinton	0	0	0
support issues and views I value	0.4069999999999999	-0.116	0.23500000000000004
None	0	0	0
Experience.	0	0	0
experienced and patience	0.324	-0.368	0.43599999999999994
Fre	0	0	0
Integrity	0.22200000000000006	-0.328	0.392
Integrity	0.22200000000000006	-0.328	0.392
Who will be the best equipped to handle the duties of the office.	0.1486666666666667	-0.34600000000000003	0.20733333333333337
Policies that are practical and can be implemented	0.21466666666666664	-0.3286666666666666	0.19866666666666669
them showing they have a clear and thorough plan to fix this country	0.218	-0.31	0.28400000000000003
a candidate who will work for the people instead of betraying them	0.028500000000000015	-0.184	0.18050000000000005
Issues and foreign policy knowledge	0.06066666666666672	-0.09400000000000001	0.2066666666666667
Intelligence combined with capability and good judgment.	0.478	-0.04866666666666663	0.3153333333333333
Temperament	-0.06600000000000002	-0.24000000000000005	0.06400000000000006
Believe what I believe	0.41	-0.33399999999999996	0.31199999999999994
Honesty, trustworthy, upholds the constitution. Can make rational decisions that benefit our country.	0.261	-0.27	0.255
continued economic growth	0.10999999999999997	-0.14299999999999996	0.02500000000000001
health care	0.44899999999999995	-0.385	0.256
Who isn't going to run our country into the ground	0.18866666666666668	-0.24666666666666667	0.15266666666666664
if they're not a Republican	-0.14800000000000005	-0.378	0.08000000000000007
economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Leadership ability	0.30000000000000004	-0.039000000000000055	0.33899999999999997
Someone who ISN'T a career Politician	-0.06399999999999996	-0.10599999999999997	0.026999999999999955
experience	0.37799999999999995	-0.258	0.38800000000000007
Plans for the economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Policies	0	0	0
Can they do the job?	0.18200000000000002	-0.319	0.279
Trust	0.44800000000000006	-0.14000000000000004	0.39
I don't know	0.36400000000000005	-0.352	0.15600000000000006
The 2nd amendment my right to bare arms	0.22799999999999998	-0.1233333333333333	0.16733333333333333
Try to keep us safe and on an even keel	0.215	-0.264	0.23
an experience, honest, trust	0.44800000000000006	-0.14000000000000004	0.39
Integrity	0.22200000000000006	-0.328	0.392
policies	0	0	0
Fight Against Terrorism	-0.486	0.375	-0.263
values	0	0	0
that the candidate feels honest to me	0.266	-0.06799999999999998	0.21800000000000005
honest	0.632	-0.2	0.34
Being an outsider	-0.14000000000000004	-0.296	0.03399999999999999
Not sure	0.32799999999999996	-0.304	0.36400000000000005
honesty	0.48599999999999993	-0.336	0.36199999999999993
n/a	0	0	0
Sanity	0.19000000000000003	-0.19000000000000003	0.24399999999999994
Like ability	0.44400000000000006	-0.075	0.28300000000000003
Political strength	0.10800000000000001	-0.07000000000000002	0.15
Honesty	0.48599999999999993	-0.336	0.36199999999999993
Political and Real-World experience and accomplishments. And a solid platform.	0.12599999999999997	-0.32866666666666666	0.14466666666666672
Fairness and maturity.	0.4960000000000001	-0.092	0.29000000000000004
Honest beliefs	0.632	-0.2	0.34
Progressive ideals backed by integrity and honesty.	0.237	-0.22600000000000003	0.35700000000000004
honest	0.632	-0.2	0.34
their platform	0.0	-0.16400000000000006	0.284
fair	0.42799999999999994	-0.34199999999999997	0.22400000000000003
Integrity	0.22200000000000006	-0.328	0.392
Honesty and personal integrity	0.3086666666666667	-0.3166666666666667	0.23266666666666666
A political correct and well rounded person who is qualified to lead the country	0.16359999999999997	-0.246	0.14839999999999995
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Ability to do the job	0.20333333333333334	-0.16533333333333336	0.15599999999999997
Will they act as a voice for the middle-class?	0.164	-0.31066666666666665	0.26266666666666666
effectiveness - ability to get a job done	0.2815	-0.1265	0.14150000000000007
integrity	0.22200000000000006	-0.328	0.392
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
wealth inequality	0.466	0.04800000000000004	0.30600000000000005
Trust	0.44800000000000006	-0.14000000000000004	0.39
Someone who has the best interest of the people and the country	0.2333333333333333	-0.21066666666666664	0.20399999999999996
jobs	0	0	0
Will not vote	0.05600000000000005	-0.20500000000000004	0.34
Tell the Truth	0.246	-0.22600000000000003	0.18900000000000006
morality	0.2960000000000001	-0.04800000000000004	0.3
N/a	0	0	0
Rationality	0	0	0
integrity	0.22200000000000006	-0.328	0.392
social securty	0.21600000000000003	0.03200000000000003	0.03399999999999999
Not sure	0.32799999999999996	-0.304	0.36400000000000005
senior policy	-0.144	-0.326	0.137
somewhat	0	0	0
Focusing on what matters most	0	0	0
Comparing the candidates positions, with my own.	0	0	0
Good on economy tough on terroris and illegal immigrants	-0.07450000000000001	-0.06149999999999998	0.0645
integrity	0.22200000000000006	-0.328	0.392
what can they do for me...	0.18200000000000002	-0.319	0.279
environmental policies	0.1	0.20999999999999996	0.13599999999999995
Can. Do the job	0.10499999999999998	-0.233	0.07899999999999999
wealth inequity	0.466	0.04800000000000004	0.30600000000000005
Change	0.01799999999999997	-0.19000000000000003	0.16199999999999992
True goals	0	0	0
transparency	0	0	0
Trusting that candidate can deliver on policies.	0.12733333333333333	-0.1193333333333333	0.24400000000000008
How much they actually care about the country's people	0.33399999999999996	-0.356	0.196
Civil Rights	0.15999999999999998	-0.41	0.20800000000000002
Do they know anything about foreign matters.	0.1393333333333334	-0.17733333333333334	0.12799999999999997
Conservative principles	0.0	-0.396	0.14500000000000002
republican	-0.14800000000000005	-0.378	0.08000000000000007
if they are really going to work for the people not them selves	0.075	-0.19	0.15200000000000005
that they are diplomatic and calm	0.279	-0.388	0.30600000000000005
Can't answer the most important. I have a few that are important	0.252	-0.18466666666666667	0.20399999999999996
social security	0.24900000000000003	-0.06499999999999995	0.11699999999999999
security	0.28200000000000003	-0.16199999999999992	0.2
that they are conservative	-0.09000000000000004	-0.47000000000000003	-0.03599999999999994
American needs	0	0	0
Policies that I agree with.	0.434	-0.27599999999999997	0.38800000000000007
trust	0.44800000000000006	-0.14000000000000004	0.39
telling the truth	0.43800000000000006	-0.22400000000000003	0.39
Not Trump or anything Trump and the GOP stands for.	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
Has the interest of the country a priority, not self promoting like Hillary Rodham Clinton, and Slick Bill	0.17366666666666664	-0.15266666666666664	0.19766666666666666
Ability to lead.	0.4	-0.030000000000000072	0.30999999999999994
economic growth	0.10999999999999997	-0.14299999999999996	0.02500000000000001
Someone who is actually going to listen to PEOPLE and not corporate pigs	0.16733333333333336	-0.18200000000000002	0.06733333333333331
Ability to effective lead our country	0.2825	-0.177	0.26599999999999996
military and econemy	-0.019999999999999928	0.15999999999999998	0.17799999999999994
Moral character	0.29899999999999993	-0.19200000000000003	0.368
Policies	0	0	0
Stimulating the economy and helping the poor and middle class	0.004000000000000009	-0.05720000000000001	-0.011599999999999968
not a clinton	0	0	0
Free health care	0.516	-0.23133333333333336	0.27066666666666667
Terrorism	-0.6799999999999999	0.484	-0.462
Competency	0	0	0
Truth	0.43800000000000006	-0.22400000000000003	0.39
Leadership and temperament	0.067	-0.14400000000000004	0.21600000000000003
experience	0.37799999999999995	-0.258	0.38800000000000007
Trust	0.44800000000000006	-0.14000000000000004	0.39
Militarily strong and not afraid to act	-0.020000000000000056	-0.03666666666666665	0.02400000000000001
shares my values	0	0	0
Economists	0	0	0
Jobs in my area	0.11199999999999992	-0.562	0.011999999999999922
Character	0.22799999999999992	-0.13000000000000006	0.47400000000000003
integrity	0.22200000000000006	-0.328	0.392
Common sense	0.203	-0.387	0.21200000000000002
The economy.	0	0	0
fix the economy	-0.024999999999999953	-0.10799999999999996	0.088
Unracist behavior	0.05600000000000005	-0.14600000000000007	0.176
higher wages	0	0	0
handling illegals	0	0	0
immigration problems	-0.2	-0.15600000000000006	-0.3
liberal	0	0	0
immigration	-0.2	-0.15600000000000006	-0.3
Imigration	0	0	0
The right to self-defense.	0.4640000000000001	0.0	0.43200000000000005
Truthness	0	0	0
economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Experience	0.37799999999999995	-0.258	0.38800000000000007
Defeating corporate corruption!	-0.019999999999999928	-0.051999999999999956	0.009999999999999964
The ability to lead.	0.4	-0.030000000000000072	0.30999999999999994
ability to run things/organization	0.341	0.008999999999999985	0.199
If they will be able to protect and help me and my family.	0.2768	-0.292	0.24
integrity	0.22200000000000006	-0.328	0.392
That the person is not insane	-0.13500000000000006	-0.11500000000000003	-0.025999999999999968
honesty	0.48599999999999993	-0.336	0.36199999999999993
I am waiting for the debates - but I believe Trump is insane.	0.12299999999999996	-0.33399999999999996	0.242
Social security	0.24900000000000003	-0.06499999999999995	0.11699999999999999
foreign policy, immigration, tax	-0.21399999999999997	-0.005000000000000074	-0.216
trustworthy and honesty and conservative	0.282	-0.3206666666666667	0.26133333333333336
I believe Hillary is a proven politician who can get along with people - Trump is more than a loose cannon - he is our next World War.	0.07555555555555554	-0.2026666666666667	0.10244444444444448
honesty	0.48599999999999993	-0.336	0.36199999999999993
the good of the country	0.4029999999999999	-0.263	0.27599999999999997
too many to list	0.17799999999999994	-0.49000000000000005	0.12200000000000007
Will they make the country better?	0.17	-0.3146666666666667	0.2786666666666667
not a carrer politician	-0.35	-0.05999999999999996	-0.18000000000000008
Integrity	0.22200000000000006	-0.328	0.392
I vote for the most progressive candidate	0.06666666666666667	-0.016666666666666666	0.2586666666666667
No	0	0	0
honesty	0.48599999999999993	-0.336	0.36199999999999993
Being aware of problems and try to actually fix them before they get bigger	0.23500000000000001	-0.20149999999999998	0.268
Constitutional conservative	0.022999999999999958	-0.34900000000000003	0.023000000000000045
I want change	0.10899999999999999	-0.066	0.11999999999999993
progressive ideas	0.25199999999999995	-0.12400000000000003	0.32200000000000006
says what he believes, has correct opinions not politically correct ones	0.38800000000000007	-0.304	0.4119999999999999
integrity	0.22200000000000006	-0.328	0.392
confidence in their competence	0.28600000000000003	-0.22399999999999998	0.3
How conservative the candidate is	-0.09500000000000003	-0.20299999999999999	0.030000000000000072
Equality.	0	0	0
tough on terrorists	-0.10999999999999996	-0.15199999999999997	0.2
Credibility	0.4	-0.19000000000000003	0.184
Getting money out of politics	0.10999999999999996	0.030000000000000027	-0.025999999999999968
Trustworthy	0.45	-0.15600000000000006	0.458
believability	0	0	0
Who represents my political beliefs and who is most likely get things done.	0.156	-0.19400000000000003	0.057999999999999996
Ethics	0.2	-0.258	0.31999999999999995
Will improve my life and make my life better	0.2364	-0.1056	0.22599999999999998
Bringing people together for common well being	0.16400000000000006	-0.38	0.12300000000000004
Best for job	0.12799999999999995	-0.2	-0.11199999999999992
Jobs for American born citizens	0.466	-0.22000000000000003	-0.24400000000000005
moral s	0.36999999999999994	-0.254	0.2619999999999999
immigration policy	-0.223	-0.24800000000000005	-0.038999999999999965
Trustworthyness	0	0	0
Not corrupted by big business	0.11200000000000002	-0.196	0.096
not sure	0.32799999999999996	-0.304	0.36400000000000005
yes	0	0	0
Leadership.	0	0	0
rerspect for original US Constitution	0.297	-0.22499999999999995	0.25600000000000006
That I believe in the same principles	0.25	-0.32799999999999996	0.31899999999999995
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
immigration	-0.2	-0.15600000000000006	-0.3
if I like the person	0.354	-0.18899999999999997	0.22800000000000004
The financial impact they would have on my household as well as their religious belief	0.15828571428571428	-0.13514285714285718	0.20400000000000001
terrorism	-0.6799999999999999	0.484	-0.462
not honest, just MOST honest	0.632	-0.2	0.34
Ability to compromise	0.262	-0.17900000000000005	0.292
Trustworthy	0.45	-0.15600000000000006	0.458
Honesty & Credibility	0.44299999999999995	-0.263	0.27299999999999996
telling the truth	0.43800000000000006	-0.22400000000000003	0.39
Su preparación	0	0	0
Bernie Sanders or bust	-0.04600000000000008	0.15999999999999998	0.30600000000000005
no	0	0	0
Honesty	0.48599999999999993	-0.336	0.36199999999999993
trustworthy (in a political way) ha!	0.15999999999999998	-0.17800000000000005	0.137
speak his or her mind	0.261	-0.07599999999999998	0.19799999999999995
Honesty.	0	0	0
The one not putting down the other candidates	0.15	-0.385	0.15599999999999997
no	0	0	0
trust	0.44800000000000006	-0.14000000000000004	0.39
Believable	0.37799999999999995	-0.19000000000000003	0.05999999999999996
building the wall	0.052999999999999936	-0.375	0.021999999999999978
Who is going to fix the cluster we have going on in Washington?	0.13466666666666668	-0.24466666666666667	0.1553333333333333
strong	0.36199999999999993	0.027999999999999935	0.308
believes in equality in the United States	0.35	-0.053999999999999916	0.2
Helping the economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
HONEST	0.632	-0.2	0.34
No	0	0	0
The Environment	0.34	-0.30999999999999994	-0.07599999999999998
policy	-0.246	-0.34	0.22200000000000006
climate change	0.08899999999999997	-0.2	-0.019000000000000045
anyone but Hilary	0	0	0
Civ rights	0	0	0
trust	0.44800000000000006	-0.14000000000000004	0.39
Truth, peace, freedom for others, just like J.F. Kennedy, Bill Clinton and Obama all into one.	0.218	-0.06199999999999998	0.17666666666666667
Agenda	0.009999999999999964	-0.27599999999999997	0.07200000000000006
economic programs	0.019999999999999928	-0.27599999999999997	-0.158
competence	0.23000000000000007	-0.25599999999999995	0.3
sanity	0.19000000000000003	-0.19000000000000003	0.24399999999999994
Experience	0.37799999999999995	-0.258	0.38800000000000007
Candidate aligned with my religious beliefs	-0.029999999999999985	-0.004999999999999984	0.1710000000000001
Being Reliable; qualifications	0.07400000000000002	-0.04800000000000004	0.23800000000000007
Most elections, reproductive rights. This election, competence.	0.13599999999999995	-0.03399999999999999	-0.051999999999999956
Me being president.	0	0	0
trust	0.44800000000000006	-0.14000000000000004	0.39
Experience	0.37799999999999995	-0.258	0.38800000000000007
Ability to surround himself with the right people	0.272	-0.15300000000000002	0.177
Overall good	0.306	-0.33899999999999997	0.12199999999999997
honesty	0.48599999999999993	-0.336	0.36199999999999993
Well rounded and thought out policy	0.05299999999999999	-0.254	0.22600000000000006
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
how and when to vote. (poorly worded question btw)	0.2720000000000001	-0.266	0.176
stand on enivronmental issue	-0.07800000000000003	-0.23500000000000001	0.13599999999999995
moral stance	0.29499999999999993	-0.341	0.2449999999999999
are they competent and very qualified	0.20999999999999996	-0.18200000000000002	0.2880000000000001
who they would pick for Supreme Court	0.074	-0.193	0.09650000000000004
morality	0.2960000000000001	-0.04800000000000004	0.3
national and personal security	0.208	-0.25266666666666665	0.15666666666666665
If I agree with most of what they say	0.308	-0.195	0.382
Strong Democrat	0.235	0.079	0.21500000000000002
humanitarian	0.35	-0.43	0.31799999999999995
Financial responsibility.	0.0	-0.09000000000000004	-0.03599999999999994
Fighting for poor & working people	-0.06299999999999999	-0.156	-0.05999999999999997
character and honesty	0.35699999999999993	-0.23300000000000004	0.418
Their agenda	0.009999999999999964	-0.27599999999999997	0.07200000000000006
Social issues	0.21600000000000003	0.03200000000000003	0.03399999999999999
how they handle themselves	0.14600000000000007	-0.304	0.2
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
Transparency/honesty	0	0	0
don't vote for commie democrats	-0.09	-0.019000000000000038	0.10099999999999996
Strength exhibited and honesty	0.41600000000000004	-0.13800000000000004	0.42299999999999993
who can do the job correctly	0.164	-0.2793333333333334	0.1486666666666667
being honest	0.632	-0.2	0.34
policies	0	0	0
Experience	0.37799999999999995	-0.258	0.38800000000000007
building upon health care and helping everyone get their basic needs met	0.26199999999999996	-0.35519999999999996	0.2104
the political views of the candidate	-0.11500000000000003	-0.06799999999999998	-0.043999999999999956
beliefs and plans of the candidate	-0.1	0.06400000000000006	0.09600000000000009
gay rights	0.22200000000000006	-0.19000000000000003	-0.04399999999999995
Respect	0.358	-0.041999999999999996	0.45199999999999996
Knows how to run a business	0.18900000000000006	-0.10499999999999998	0.079
Progressive	0.25199999999999995	-0.12400000000000003	0.32200000000000006
character	0.22799999999999992	-0.13000000000000006	0.47400000000000003
Morality	0.2960000000000001	-0.04800000000000004	0.3
"That they will try to work with our ""do nothing"" congress and get this country moving. They cannot keep any of their ""pie in the sky"" promises if Congress refuses to cooperate and just continues to collect their $174,000 per year as they have done for over 8 years now. I doesn't matter who runs for President, if the American people don't wake up and insist upon term limits for congressional member this country is going to be a third world country in just a matter of years."	0.11695999999999998	-0.26216	0.1328
Integrity	0.22200000000000006	-0.328	0.392
caring for middle class	0.09500000000000001	-0.272	0.03500000000000005
Past history and experience; both good and bad. Example: Hillary has been under investigation for criminal behavior since Whitewater. Where there is smoke there is fire.	-0.023714285714285726	-0.10828571428571429	0.046857142857142854
the fact that my vote doesnt really count in the end	0.10450000000000004	-0.2705	0.11850000000000002
He can win and has the same core values	0.3046666666666667	-0.20066666666666663	0.34600000000000003
someone who had experience in dealing with countries, policies, bills etc..	0.37799999999999995	-0.258	0.38800000000000007
Their stance on climate change	0.13266666666666663	-0.276	0.06333333333333328
Creating excellent jobs	0.5119999999999999	0.030000000000000072	0.44399999999999995
Not sure	0.32799999999999996	-0.304	0.36400000000000005
honesty	0.48599999999999993	-0.336	0.36199999999999993
maintaining universal healthcare	0.13499999999999995	-0.05700000000000003	-0.04699999999999998
credibility	0.4	-0.19000000000000003	0.184
honesty	0.48599999999999993	-0.336	0.36199999999999993
policy positions	-0.246	-0.34	0.22200000000000006
Democrat only	0.10800000000000001	0.13000000000000006	0.12200000000000007
trust honesty	0.46699999999999997	-0.23800000000000004	0.376
not a politician	-0.35	-0.05999999999999996	-0.18000000000000008
their views	0	0	0
A Democrat	0.10800000000000001	0.13000000000000006	0.12200000000000007
temperment	0	0	0
Income inequality	0.25199999999999995	-0.23600000000000004	0.2720000000000001
experience	0.37799999999999995	-0.258	0.38800000000000007
none	0	0	0
wants to change US in positive way	0.23800000000000002	-0.17	0.19333333333333327
Platform	0.0	-0.16400000000000006	0.284
Backbone	0.03200000000000003	-0.19000000000000003	0.2800000000000001
honesty	0.48599999999999993	-0.336	0.36199999999999993
economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
illegal immigration	-0.34700000000000003	-0.023000000000000048	-0.17800000000000002
Following truth	0.43800000000000006	-0.22400000000000003	0.39
person who is honest with integrity	0.35799999999999993	-0.262	0.3106666666666667
Clear plan for accomplishing progressive policy goals	0.11549999999999994	-0.28750000000000003	0.2585
I'm not sure	0.32799999999999996	-0.304	0.36400000000000005
not hillary	0	0	0
human being with the people	0.21500000000000002	-0.261	0.11100000000000003
na	0	0	0
Their ability to lead both domestically and internationally!	0.25599999999999995	-0.12000000000000002	0.17699999999999994
Not sure	0.32799999999999996	-0.304	0.36400000000000005
Economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
goals	0	0	0
TO RUN THE COUNTRY WELL	0.255	-0.10499999999999998	0.179
character/belief system	0.1	-0.324	0.13000000000000006
Who is the best candidate choice.	-0.1	0.06400000000000006	0.09600000000000009
good for america	0.578	-0.26799999999999996	0.28200000000000003
How it will affect me and my family's finances	0.09700000000000006	-0.34900000000000003	0.3
How productive they could be/their policy choices	0.11400000000000002	-0.21000000000000005	0.254
None at all	0	0	0
Commitment to reducing inequality in the US	0.266	-0.14800000000000005	0.2
Being pro-life	0	0	0
Who will work for the people	0.07133333333333336	-0.26666666666666666	0.2086666666666667
integrityi	0	0	0
environmental protection	0.22300000000000003	0.037000000000000005	0.23899999999999996
Competency	0	0	0
Abortion	-0.484	0.08599999999999994	-0.053999999999999916
Honesty	0.48599999999999993	-0.336	0.36199999999999993
The platform on which the candidate is running.	-0.05	-0.05	0.19000000000000003
That the predient stand up for our country	0.14099999999999993	-0.319	0.22399999999999992
Who can improve our country	0.246	-0.236	0.25533333333333336
democratic	0.14000000000000004	-0.13399999999999998	0.324
views on my interest	0.332	-0.12799999999999995	0.2619999999999999
Experience and consistenecy	0.37799999999999995	-0.258	0.38800000000000007
National security	0.203	-0.23599999999999993	0.263
honesty and integrity	0.354	-0.332	0.377
They will beat the shit out of the Repubs	-0.09266666666666663	-0.06066666666666671	0.11933333333333335
Civil Rights and personal freedoms.	0.18899999999999997	-0.348	0.07599999999999998
a good sense of humanity and good political knowledge	0.3426666666666667	-0.19233333333333333	0.21133333333333337
Integrity both in the candidate and those they surround themselves with.	0.06866666666666668	-0.19999999999999998	0.12466666666666669
Foreign relations	-0.027999999999999935	0.08599999999999994	-0.041999999999999996
Support of the constitution	0.23599999999999993	-0.36	0.15100000000000008
equality for all people, including people of color	0.3	-0.2213333333333333	0.1566666666666667
THAT THEY WILL THE SENIORS AND PEOPLE ON SOCIAL SECURITY	0.17550000000000004	-0.19899999999999998	0.15900000000000003
Who could bring America back from the economic brink, and who's NOT owned by Wall St., or petro dollars or big pharma.	0.04959999999999994	-0.29079999999999995	-0.0008000000000000146
fairness	0.4960000000000001	-0.092	0.29000000000000004
