line	valence	arousal	dominance
yes, he is a conservative	-0.09000000000000004	-0.47000000000000003	-0.03599999999999994
He loves his children	0.2720000000000001	0.01799999999999997	0.19000000000000003
no	0	0	0
He will investigate Hilary clinton	0.1	-0.30100000000000005	0.20400000000000001
He's a fucking asshole. Nothing positive can be said.	0.2625	-0.053499999999999964	0.20700000000000005
nothing comes to mind	0.34	0.009999999999999964	0.21799999999999997
No	0	0	0
nothing	0	0	0
No	0	0	0
Bad	-0.352	-0.027999999999999935	-0.288
None	0	0	0
yes	0	0	0
won some states	0	0	0
Ha yeah right	0.4640000000000001	0.0	0.43200000000000005
No	0	0	0
no	0	0	0
changing some of his views	0	0	0
He received the endorsement of the NRA.	0.20999999999999996	-0.24800000000000005	0.184
Supreme Court list	0.036666666666666625	-0.24933333333333332	0.04400000000000004
nothing	0	0	0
He gave money to a soldier Obama left in Mexico, he is creating jobs already and he is independent.	0.255	0.2760000000000001	0.21600000000000003
he is racist	-0.5900000000000001	-0.03200000000000003	-0.12599999999999997
money	0.41999999999999993	0.37200000000000005	0.26400000000000007
Are you kidding?	0	0	0
No	0	0	0
Que va subir los impuestos a los ricos	0	0	0
No	0	0	0
no	0	0	0
no	0	0	0
no	0	0	0
none	0	0	0
NRA support.	0	0	0
good business man	0.25266666666666665	-0.21799999999999997	0.1466666666666667
no	0	0	0
No	0	0	0
He seems to be moving more conservative	0.07299999999999995	-0.392	0.03200000000000003
Not really	0	0	0
strong	0.36199999999999993	0.027999999999999935	0.308
no	0	0	0
No	0	0	0
NO	0	0	0
Trying to change the world	0.15499999999999997	-0.14000000000000004	0.09299999999999997
No	0	0	0
no	0	0	0
Gun rights	-0.26799999999999996	0.548	-0.05800000000000001
Nope	0	0	0
Nothing	0	0	0
no	0	0	0
no	0	0	0
na	0	0	0
Propsed tax plan	-0.08600000000000005	-0.16200000000000006	-0.06699999999999998
Nothing	0	0	0
NO	0	0	0
I heard he's planning to re-do the RNC as some kind of beauty pageant/pro-wrestling/Trump University coronation thing. That might be an entertaining trainwreck.	0.36966666666666664	-0.149	0.19999999999999998
Me	0	0	0
NO	0	0	0
He dissed Bill Clinton	-0.378	-0.2	-0.2
never	0	0	0
No	0	0	0
He was endorsed by the NRA, women said reporters for the NY Times took their comments out of context	0.09100000000000001	-0.363	0.172
no	0	0	0
nothing	0	0	0
No	0	0	0
interview with former girlfriend	0.22399999999999992	0.13999999999999993	0.184
media Never reports anything positive about Trump	0.175	-0.11699999999999998	0.312
Nothing	0	0	0
no	0	0	0
Nothing	0	0	0
No	0	0	0
He's speaks what he thinks and treats women fairly	0	0	0
Not a single thing.	0.07799999999999993	-0.22999999999999998	-0.03399999999999999
NO	0	0	0
yes, economy & fair trade	0.11266666666666665	-0.1293333333333333	0.10266666666666667
No	0	0	0
He wins	0	0	0
Good on economy trade and scouts judges etc	0.16266666666666665	-0.10466666666666662	0.122
nothing	0	0	0
No, nothing positive.	0	0	0
nothing, he's nuts	0	0	0
no	0	0	0
He is an NRA member, calls Islamic terrorists what they are, is an expert on economic growth -	0.18933333333333333	-0.15866666666666665	0.14400000000000002
.	0	0	0
It does not matter I have respect him	0.2313333333333334	-0.17600000000000002	0.2733333333333333
Only nominee, advocates keeping SS/Medicare benefits	0	0	0
Nope	0	0	0
no	0	0	0
Some media spokesman said he was personable.	-0.019999999999999928	-0.42000000000000004	0.04800000000000004
None	0	0	0
no	0	0	0
Yes, all of his ex-wives and girlfriends speak highly of him. He has raised terrific, hardworking children and that is a testament to him.	0.1925	-0.1485	0.22049999999999997
no	0	0	0
He is winning big	0.12799999999999995	-0.13399999999999998	0.12200000000000007
No, he's the worst	0	0	0
That he's trying to apologize for his ignorant behavior	-0.10266666666666661	-0.20200000000000004	-0.055333333333333325
Not sure	0.32799999999999996	-0.304	0.36400000000000005
no	0	0	0
No	0	0	0
never	0	0	0
no	0	0	0
Positive for me? No. Positive for The Donald? He's acting (oh-so) slightly more Presidential lately.	0.3393333333333333	0.003999999999999976	0.3133333333333333
no	0	0	0
won another primary	0.06400000000000006	-0.35	0.2699999999999999
no	0	0	0
nothing	0	0	0
never heard anything positive	0.514	0.1	0.45199999999999996
none	0	0	0
Sociopathy	0	0	0
Studying economy and issues with others	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
no	0	0	0
starting to unite the republican party	0.18933333333333333	-0.17466666666666666	0.21133333333333335
No	0	0	0
Apologized to megyn kelly	0	0	0
hell no	-0.49000000000000005	0.25199999999999995	-0.30599999999999994
supreme court list	0.036666666666666625	-0.24933333333333332	0.04400000000000004
No	0	0	0
nothing	0	0	0
No	0	0	0
Defends freedom	0.5439999999999999	0.13399999999999998	0.47400000000000003
HE HAS FELL FROM SAYING TERRIBLE THINGS	-0.58	-0.12200000000000007	-0.32
no	0	0	0
The bra is backing him.	0.18000000000000008	-0.21600000000000003	0.12599999999999997
nothing	0	0	0
No	0	0	0
No	0	0	0
none	0	0	0
Yes, that he's prolife	0	0	0
no	0	0	0
nothing	0	0	0
nothing	0	0	0
His daughter says he's not a groper	0.3460000000000001	0.0	0.011999999999999922
No	0	0	0
NRA endorsed him	0	0	0
I've never heard anything positive about Donald Trump.	0.514	0.1	0.45199999999999996
good business man	0.25266666666666665	-0.21799999999999997	0.1466666666666667
no	0	0	0
n/a	0	0	0
Nothing I think of as positive	0.425	-0.075	0.376
No	0	0	0
nothing	0	0	0
That he is a serial liar.	-0.30999999999999994	-0.13399999999999998	0.17200000000000007
Nothing	0	0	0
No.	0	0	0
No	0	0	0
Supreme court candidates	-0.03400000000000003	-0.129	0.005000000000000018
No	0	0	0
NO	0	0	0
"He's starting to become politically ""smarter""."	0.26400000000000007	-0.31399999999999995	0.23599999999999993
nothing	0	0	0
no	0	0	0
NRA Endorsement	0.20999999999999996	-0.24800000000000005	0.184
No!	0	0	0
He believes in American exceptionalism, he’s committed to education, an he demands high performance.	0.15399999999999991	-0.18000000000000008	0.15199999999999997
nothing	0	0	0
no	0	0	0
nothing	0	0	0
no	0	0	0
no	0	0	0
no	0	0	0
He would be a good president because he will build stop illegal immigration	0.06933333333333337	-0.2044444444444445	0.08044444444444444
I have never heard	0.17200000000000007	-0.296	0.14399999999999996
na	0	0	0
Na	0	0	0
no	0	0	0
Pro gun	0.0020000000000000573	0.15500000000000003	0.10300000000000004
no	0	0	0
None	0	0	0
going to make America great again	0.359	-0.21900000000000003	0.28700000000000003
Trump is currently leading in all or most polls.	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
Nothing	0	0	0
His kids turned out reasonably well, despite him	0.2960000000000001	0.13800000000000007	0.025999999999999978
No	0	0	0
No Comment.	0	0	0
NO	0	0	0
NO	0	0	0
no	0	0	0
everything	0	0	0
great businessman	0.288	-0.25000000000000006	0.20800000000000002
1	0	0	0
He is a good man who is picking up key endorsements.	0.302	-0.20533333333333328	0.24000000000000002
No	0	0	0
No	0	0	0
no	0	0	0
no	0	0	0
he is causing a stir	0.06999999999999992	-0.39	0.34199999999999997
nothing	0	0	0
Not really, but that what makes him interesting	0.35600000000000004	0.019999999999999928	0.366
No	0	0	0
nothing	0	0	0
No	0	0	0
No	0	0	0
No	0	0	0
No	0	0	0
he's the best candidate for president	-0.02699999999999996	0.0030000000000000235	-0.01399999999999997
No	0	0	0
Endosed by the NRA	0	0	0
Nope. Nothing	0	0	0
No	0	0	0
No	0	0	0
NRA endorsement	0.20999999999999996	-0.24800000000000005	0.184
no	0	0	0
The NRA endorsed him.	0	0	0
Better than anyone the Democrats have running - true	0.23900000000000005	-0.09600000000000003	0.16099999999999995
No.	0	0	0
NO	0	0	0
NRA just endorsed him	0	0	0
NRA endorsed him	0	0	0
That he was endorsed by the NRA	0	0	0
No but he tells it like it is	0.4880000000000001	-0.11999999999999993	0.25600000000000006
Interview with Megyn Kelly	-0.06400000000000006	0.2699999999999999	0.368
Trying to reconcile with Speaker Ryan	0.21600000000000003	-0.16500000000000004	0.10999999999999996
NRA endorsement, building the Military, taking care of the Borders, Getting with the World to Kill Isis once and for all and taking care of the Illegals just to name a few things.	0.15466666666666665	-0.23033333333333336	0.09966666666666664
List of potential Supreme Court appointees.	0.12050000000000001	-0.23250000000000004	0.1065
No, how could there be	0.23599999999999993	-0.31399999999999995	0.1
No	0	0	0
He's likely to lose the general election	0.01550000000000002	-0.1105	0.03849999999999998
nothing	0	0	0
He appears to be trying to dial back a few of his more outrageous positions by claiming that it's all negotiable, but an unpredictable candidate could be as bad as one whose positions are unappealing but stable	-0.01020000000000002	-0.2136	0.04999999999999999
he's honest	0.632	-0.2	0.34
Wants to protect the USA	0.366	-0.25999999999999995	0.166
fighting against political corectness	-0.13000000000000006	-0.2	-0.184
No	0	0	0
made peace with megyn	0.55	-0.06999999999999992	0.434
lol nope	0	0	0
nothing	0	0	0
leadership	0.2	-0.04800000000000004	0.368
No	0	0	0
No	0	0	0
He's not really a republican	-0.14800000000000005	-0.378	0.08000000000000007
Not approved by the Republican party	0.14399999999999996	-0.08099999999999999	0.13200000000000003
no	0	0	0
That his Supreme Court list is good.	0.036666666666666625	-0.24933333333333332	0.04400000000000004
No	0	0	0
He is a savvy manager of his own brand.	0.12200000000000007	-0.16199999999999992	0.3600000000000001
He published a list of potential conservative Supreme Court Justice nominees.	0.12533333333333332	-0.22	0.10866666666666665
hes an idiot people need to wake up	0.03750000000000002	-0.1955	0.018500000000000003
no	0	0	0
I haven't heard anything positive.	0	0	0
tone is changing	0.09399999999999994	-0.266	0.03599999999999994
NYT story was a farce	0.15999999999999998	-0.252	-0.09899999999999998
Haven't been listening	0	0	0
nothing	0	0	0
Nothing	0	0	0
no	0	0	0
no	0	0	0
endorsed by nra	0	0	0
nothing	0	0	0
that hes learning about foreign policy	-0.13699999999999996	-0.12700000000000006	0.09000000000000002
Nope, nor do I intend to from you or the incredibly biased media. I hope the money is worth selling your soul	0.2186666666666667	-0.03233333333333334	0.2253333333333333
No	0	0	0
N.R.A. Endorsement.	0	0	0
he is crazy	0.027999999999999935	0.18000000000000008	-0.16199999999999992
Less animated	0.33000000000000007	0.15399999999999991	0.34199999999999997
no	0	0	0
no	0	0	0
No	0	0	0
No	0	0	0
Nra indorsment	0	0	0
No	0	0	0
No	0	0	0
N/A	0	0	0
His paid shills talk him up well on the talking head circuit.	0.25	-0.21699999999999997	0.2
He met with Ryan and Kissinger	0	0	0
He will remove gun free zones	0.07200000000000004	-0.043500000000000004	0.119
He's a perfect asshole	-0.07	0.10899999999999999	-0.05799999999999997
make America great	0.359	-0.21900000000000003	0.28700000000000003
Nothing	0	0	0
No	0	0	0
Nothing	0	0	0
limit assault weapons	-0.342	0.109	-0.21399999999999997
"""tells it like it is"" (I don't personally agree with this)"	0.4610000000000001	-0.19799999999999995	0.32200000000000006
No	0	0	0
nothing	0	0	0
No	0	0	0
leadi g polls	0	0	0
?	0	0	0
He's great	0.5	-0.17200000000000007	0.33000000000000007
There is nothing positive about this man	0.299	-0.01399999999999997	0.27
His base is accepting him. He is becoming more presidential.	0.13599999999999995	-0.38	0.274
nope	0	0	0
Yes, his NRA endorsement	0.20999999999999996	-0.24800000000000005	0.184
Haha, that's hilarious!	0	0	0
no.	0	0	0
Supreme court nominees	-0.03400000000000003	-0.129	0.005000000000000018
NO	0	0	0
No	0	0	0
No	0	0	0
no	0	0	0
No	0	0	0
Yes. Article interviewing his sons and their views on their father and the election.	0.256	-0.282	0.08700000000000002
His White Power Nationalist resigned as a delegate	0.15333333333333332	-0.16799999999999995	0.21333333333333337
Nothing is positive about Donald Trump	0.175	-0.11699999999999998	0.312
He seems to be a good father	0.39666666666666667	-0.282	0.14000000000000004
Nothing	0	0	0
no	0	0	0
No.	0	0	0
WELL, THAT HE IS TRYING HARD TO UNITE THE PARTY	0.19533333333333333	-0.08199999999999998	0.18199999999999997
No	0	0	0
No	0	0	0
literally nothing ever	0	0	0
LOLOLOLOLOLOLOLOLOLOLOL!	0	0	0
Absolutely nothing positive.	0	0	0
no	0	0	0
I have heard NOTHING about Donald Trump that is positive	0.17400000000000002	-0.17666666666666664	0.256
Nope	0	0	0
Got a haircut.	0	0	0
Winner	0.5720000000000001	0.30600000000000005	0.484
no	0	0	0
No!	0	0	0
no. ..	0	0	0
The poll numbers reflect him beating Hillary	0.07299999999999995	-0.251	0.21200000000000002
Rethinking his ideas	0	0	0
No!!!	0	0	0
No	0	0	0
none	0	0	0
Yes, the women the NYT's twisted their story all came out with praise and admiration for Trump, working with Paul Ryan, Great Supreme Court picks, and many people endorsing him as a man of excellent character and businessman.	0.28959999999999997	-0.10060000000000002	0.20280000000000004
Making Supreme Court Choices publlc	-0.03400000000000003	-0.129	0.005000000000000018
none	0	0	0
No	0	0	0
No	0	0	0
NO	0	0	0
No	0	0	0
No	0	0	0
yes he said he would make america great	0.3	-0.22533333333333336	0.25400000000000006
Endorsed by the NRA	0	0	0
No	0	0	0
tough on terroism	-0.10999999999999996	-0.15199999999999997	0.2
NOT FROM ANYBODY I KNOW	0.36400000000000005	-0.352	0.15600000000000006
Nothing	0	0	0
bad	-0.352	-0.027999999999999935	-0.288
no	0	0	0
his take on the transgender bathroom issue	-0.06466666666666665	-0.20466666666666675	0.03666666666666665
his possible choices for VP	0.42799999999999994	-0.258	0.2
no	0	0	0
No	0	0	0
"""Soft"" interview with Megyn"	-0.06400000000000006	0.2699999999999999	0.368
polls shows him leading	0	0	0
He'll stir up thestatus-quo	0.06999999999999992	-0.39	0.34199999999999997
no	0	0	0
Nothing	0	0	0
no	0	0	0
He can beat Hillary	0.079	-0.13400000000000004	0.203
NO	0	0	0
no	0	0	0
None	0	0	0
wants to save America	0.45199999999999996	-0.07599999999999998	0.26799999999999996
Everything he wants to do is for the good of this country	0.296	-0.264	0.27399999999999997
No	0	0	0
nothing	0	0	0
no	0	0	0
No	0	0	0
His list of possible Supreme Court nominees would be positive	0.20999999999999996	-0.20828571428571424	0.15314285714285716
He respects our police	-0.08200000000000003	0.19000000000000003	-0.312
Never	0	0	0
There is nothing positive about him.	0.514	0.1	0.45199999999999996
He is against promoting thugs and lazy poeple	-0.39	-0.39	0.158
Yes, but don't remember exactly what.	0.3	-0.372	0.2619999999999999
No.	0	0	0
Will bring jobs back to the U.S.	0.05066666666666666	-0.34800000000000003	0.17
Aaahaahaha!!!	0	0	0
Bloggers	0	0	0
He puts to American people first	0.30300000000000005	-0.13299999999999995	0.17800000000000002
no	0	0	0
He made Cruz quit.	0	0	0
No	0	0	0
Support of the NTA	0.37799999999999995	-0.39	0.22200000000000006
There is nothing positive about Donald Trump.	0.514	0.1	0.45199999999999996
nothing	0	0	0
Nope	0	0	0
Praised for list of Supreme Court potential nominees; endorsed by the NRA; had a good interview session with Megyn Kelly; multiple women challenged New York Times story about Trump and how he treats women	0.1686666666666666	-0.20133333333333334	0.14600000000000002
No	0	0	0
no	0	0	0
0	0	0	0
The NRA Endorsement Today	0.20999999999999996	-0.24800000000000005	0.184
Supreme court potential nominees	0.10133333333333333	-0.1466666666666667	0.10133333333333332
No	0	0	0
no	0	0	0
talented	0.5900000000000001	-0.09000000000000004	0.22799999999999992
No	0	0	0
no	0	0	0
Better Care for our vets	0.5279999999999999	-0.466	0.31199999999999994
His list for Supreme Ct Judge.	0.20299999999999993	-0.317	0.17200000000000007
Never heard anything positive about Donald Trump	0.175	-0.11699999999999998	0.312
No	0	0	0
Hasnt campaigned in 2 weeks. Positive interview with meghan kelley	0.22499999999999998	0.18499999999999994	0.41
Defends the second amendment	0.083	-0.302	0.01199999999999992
Yes, he won the nomination	0.12599999999999997	-0.192	0.2
No	0	0	0
Actually paid taxes in some years	0	0	0
no	0	0	0
No	0	0	0
No	0	0	0
no	0	0	0
N/A	0	0	0
he would protect 2nd admendment rights	0.274	-0.24899999999999997	0.17700000000000005
No just negative	-0.496	0.009999999999999964	-0.142
He's ahead.	0	0	0
I have never heard anything positive about Donald Trump.	0.343	-0.09799999999999999	0.29799999999999993
He is unifying the Republican party around his candidacy.	0.14399999999999996	-0.08099999999999999	0.13200000000000003
supreme court nominee picks	0.010666666666666649	-0.12599999999999997	0.053333333333333344
nope	0	0	0
No	0	0	0
None	0	0	0
His last 50 speaches	0	0	0
softer side	0.06400000000000006	-0.372	0.16400000000000006
none	0	0	0
none	0	0	0
no	0	0	0
Starting to unite people in the party. His list of possible judges.	0.2565	-0.339	0.193
Raised $$%	0	0	0
Rs are beginning to side with him.	0.17099999999999999	-0.386	0.15400000000000003
He is winning the votes	0	0	0
He tells it like it is	0.4880000000000001	-0.11999999999999993	0.25600000000000006
he ehlps others and dont ask for creit	0.19000000000000003	-0.304	0.258
His daughter likes him and says he treats women well.	0.3460000000000001	0.0	0.011999999999999922
POSTURED ON SC NOMINATIONS	0	0	0
He's american	0	0	0
he's slowly coming around to making less extremist messages	0	0	0
Nothing	0	0	0
No.	0	0	0
Never	0	0	0
nothing	0	0	0
none	0	0	0
nope	0	0	0
Says whatever he wants	0	0	0
no	0	0	0
none	0	0	0
yes	0	0	0
yes	0	0	0
nothing	0	0	0
not sure	0.32799999999999996	-0.304	0.36400000000000005
nothing	0	0	0
no	0	0	0
No	0	0	0
No	0	0	0
Wants America great again	0.5	-0.17200000000000007	0.33000000000000007
He might not actually be planning to deport 11 million people in 2 years	0.1285	-0.17900000000000002	0.022500000000000034
Anti establishment	-0.10600000000000005	-0.15399999999999991	0.009999999999999964
Everything on TV performances are great	0.355	-0.16200000000000003	0.18900000000000006
no	0	0	0
Supreme Court choices list	0.036666666666666625	-0.24933333333333332	0.04400000000000004
No	0	0	0
No.	0	0	0
None	0	0	0
nothing	0	0	0
no	0	0	0
YES!	0	0	0
nothing	0	0	0
No	0	0	0
Says what needs to be said	0.23599999999999993	-0.31399999999999995	0.1
endorsed by NRA	0	0	0
Yes everything	0	0	0
Nothing	0	0	0
nothing	0	0	0
Not really	0	0	0
no	0	0	0
none	0	0	0
No	0	0	0
none	0	0	0
Neutral	0.1	-0.30999999999999994	0.16199999999999992
the TRUTH	0.43800000000000006	-0.22400000000000003	0.39
Yes, he is ahead	0	0	0
No	0	0	0
No	0	0	0
No	0	0	0
No	0	0	0
no	0	0	0
Nothing	0	0	0
no	0	0	0
no	0	0	0
no	0	0	0
Yes. He is just yes yes yes everything America needs, wants, needs, wants, needs and wants. Immigration, Jobs, Good on Mental Health, You name it. TrumpTrain	0.206	-0.308	0.13533333333333333
nothing	0	0	0
nothing	0	0	0
no	0	0	0
Against NAFTA & the TPP	0	0	0
No.	0	0	0
gaining in the polls	0	0	0
None	0	0	0
Don't remember	0.3	-0.372	0.2619999999999999
nothing	0	0	0
His Supreme Court considerations	-0.03400000000000003	-0.129	0.005000000000000018
The Republican Establishment hates him and sees him as a threat to their hegemony of American politics. He is a loose cannon that could destroy the Republican Party.	-0.23066666666666671	-0.08866666666666667	-0.027333333333333296
Met with Henry Kissinger and names for the Supreme Court	-0.03400000000000003	-0.129	0.005000000000000018
no	0	0	0
"Becoming ""the voice of the people"". States what many would like the opportunity to."	0.34750000000000003	-0.15199999999999997	0.2775000000000001
Nope	0	0	0
Nothing	0	0	0
none	0	0	0
NRA endorsement	0.20999999999999996	-0.24800000000000005	0.184
Donald Trump may pick a VP soon	0.04266666666666664	-0.324	0.18266666666666675
no	0	0	0
He says what he thinks.	0	0	0
Nothing	0	0	0
republicans are falling into line	-0.03599999999999994	-0.352	-0.022000000000000065
willing to take action	0.17666666666666667	-0.10200000000000002	0.16666666666666666
never heard anything positive	0.514	0.1	0.45199999999999996
no	0	0	0
He says what he thinks	0	0	0
N/A	0	0	0
that he wants to get rid of common core education	0.13880000000000003	-0.2656	0.16999999999999998
presumptive nominee	0.1	-0.11999999999999993	0.15
made peace with megyn kelly	0.55	-0.06999999999999992	0.434
he pai42 million in his campagine	0.51	0.07599999999999998	0.16400000000000006
He stands for what he believes	0	0	0
No	0	0	0
No	0	0	0
Yes, he is now backed by the NRA and they support the 2nd amendment	0.24899999999999994	-0.345	0.088
No	0	0	0
vocal about terrorism	-0.259	0.133	-0.10299999999999998
no	0	0	0
for the people	0.14000000000000004	-0.246	0.08000000000000007
he will not let the US be manipulated & stick to what is best for us	0.13599999999999998	-0.35750000000000004	0.1995
nothing	0	0	0
NRA	0	0	0
entertaining	0.6	0.05600000000000005	0.29000000000000004
The right to carry guns	0.29900000000000004	-0.15299999999999997	0.21000000000000008
NO	0	0	0
no	0	0	0
Gave a speech	0.12400000000000003	-0.18000000000000008	0.33599999999999997
nothing!	0	0	0
No	0	0	0
Treats women better than Bill Clinton	-0.378	-0.2	-0.2
NONE	0	0	0
No	0	0	0
NO!	0	0	0
Continues to speak out for the people.	0.18200000000000002	-0.16199999999999992	0.17799999999999994
nothing	0	0	0
supreme court examoles	-0.03400000000000003	-0.129	0.005000000000000018
Nothing in particular	0.009999999999999964	-0.22000000000000003	0.506
is good	0.578	-0.26799999999999996	0.28200000000000003
NO	0	0	0
no	0	0	0
he's a winner	0.5720000000000001	0.30600000000000005	0.484
positive he will be president	0.21500000000000002	-0.17300000000000001	0.1875
yes, he will turn this counrty around	0.07700000000000004	-0.362	0.24900000000000003
Nope	0	0	0
He's great.	0	0	0
No	0	0	0
wall	0.011999999999999922	-0.42000000000000004	-0.15600000000000006
No	0	0	0
his endorsement by the NRA	0.20999999999999996	-0.24800000000000005	0.184
Nope	0	0	0
yes	0	0	0
wewe	0	0	0
no	0	0	0
False Press Coverage	0.11599999999999992	-0.401	0.07400000000000002
No	0	0	0
no, he's an asshole	-0.5780000000000001	0.27599999999999997	-0.422
no	0	0	0
NOTHING	0	0	0
Absolutely NOT	0	0	0
no	0	0	0
No.	0	0	0
Chris Christie's fat	-0.45199999999999996	-0.22199999999999998	-0.2
Nope	0	0	0
Hell no!	-0.49000000000000005	0.25199999999999995	-0.30599999999999994
nothing...	0	0	0
No.	0	0	0
None	0	0	0
List of Supreme Court justices under consideration	0.09749999999999999	-0.2645	0.13850000000000004
none	0	0	0
no	0	0	0
NO	0	0	0
There is nothing positive about Donald Trump.	0.514	0.1	0.45199999999999996
Endorsed by the NRA	0	0	0
no	0	0	0
Yes...numbers are up	0	0	0
supported by the NRA	0	0	0
nra comments	0	0	0
His daughter is good looking enough to be a sex worker	0.3392	-0.06839999999999999	0.17719999999999997
No	0	0	0
no	0	0	0
None	0	0	0
5r4	0	0	0
yes	0	0	0
No	0	0	0
No the media wouldn't show it	0.18200000000000002	-0.18000000000000008	0.166
No	0	0	0
None	0	0	0
No	0	0	0
NO	0	0	0
No	0	0	0
second amendment protection	0.17066666666666672	-0.24666666666666667	0.12199999999999994
nothing	0	0	0
Yes	0	0	0
no	0	0	0
no	0	0	0
NO	0	0	0
No	0	0	0
Hes strong	0.36199999999999993	0.027999999999999935	0.308
no	0	0	0
no	0	0	0
changing tone to sound more presidential	0.12466666666666669	-0.2086666666666667	0.0573333333333333
That Hillary Clinton leads him in national polls, thank God!	0.33899999999999997	-0.32199999999999995	0.352
should win nomination	0.25999999999999995	-0.03499999999999997	0.386
no	0	0	0
no	0	0	0
Nothing	0	0	0
nothing at all	0	0	0
NRA endorsed him	0	0	0
Nope	0	0	0
No	0	0	0
that he's hilarious	0.5599999999999999	0.22200000000000006	0.26400000000000007
none	0	0	0
no	0	0	0
tells it like it is	0.4880000000000001	-0.11999999999999993	0.25600000000000006
no	0	0	0
No.	0	0	0
He's rich	0.366	0.36199999999999993	0.366
no	0	0	0
his choices for surpreme court	-0.296	-0.11400000000000006	-0.21200000000000002
Great leader and busiess man	0.2773333333333333	-0.10266666666666668	0.22600000000000006
not really	0	0	0
None	0	0	0
No	0	0	0
No	0	0	0
nothing	0	0	0
He is going to be our next President	0.14100000000000001	-0.18599999999999997	-0.01200000000000001
He is the only one to turn this country around	0.17866666666666664	-0.3426666666666667	0.18599999999999994
polls ratings	0	0	0
Nothing. He is horrible.	0	0	0
He's....who knows	0	0	0
No	0	0	0
endorsements by many republican senators	-0.14800000000000005	-0.378	0.08000000000000007
No	0	0	0
no	0	0	0
Nothing	0	0	0
He's open to talk with other countries	0.21266666666666664	-0.24733333333333332	0.24066666666666667
No.	0	0	0
Backing down on some of his more egregious proposals	0	0	0
no	0	0	0
How he made up with Megyn Kelly	0	0	0
He is mellowing	0	0	0
serious on Immigration	-0.01200000000000001	-0.17300000000000004	-0.083
Nothing.	0	0	0
He's an adept businessman	0.15199999999999997	-0.247	0.19299999999999995
Yes, he was reaching out to the Republican establishment	-0.14800000000000005	-0.378	0.08000000000000007
Create jobs	0.5720000000000001	0.25199999999999995	0.4
NRA ENDORSED HIM	0	0	0
That is not even possible.	0	0	0
To Make America Great again as opposed to how the idiot Obama has run the United States for the past 7 plus years !	0.1248	-0.09560000000000002	0.10760000000000003
He wants to increase military funding & make our military stronger	0.08960000000000004	-0.028800000000000013	0.15279999999999996
conciliatory tone	0.09399999999999994	-0.266	0.03599999999999994
Beginning to unify party.	0.2779999999999999	-0.4	0.14399999999999996
entertaining	0.6	0.05600000000000005	0.29000000000000004
everything....the blacks, the illegals,the elitists, the GOP, the Dems, the gays, the Mexicans all hate him...I love that ...fuck em' VOTE TRUMP	-0.031000000000000007	0.0	0.152
HE'S GOING TO GET THINGS DONE IS WASHINGTON	0.21799999999999997	-0.266	0.13000000000000006
Nothing	0	0	0
HELLS NO he sucks fucken ass!!!	0	0	0
Supreme Court list of nominees	0.036666666666666625	-0.24933333333333332	0.04400000000000004
Never. Not one thing!	0.21799999999999997	-0.466	0.11199999999999992
tax reform	-0.19500000000000003	-0.07000000000000002	-0.13799999999999998
paying off a mortgage of someone helping change a flat tire on his limo	-0.05360000000000002	-0.24960000000000004	-0.002000000000000024
Tied with Clinton in polls	0	0	0
supreme court nominees	-0.03400000000000003	-0.129	0.005000000000000018
are you kidding?	0	0	0
no	0	0	0
"he ""kissed and made up"" with the news lady"	0.187	-0.13399999999999998	0.03500000000000005
hes liberal	0	0	0
Bringing together the GOP	0	0	0
for the NRA	0	0	0
nothing	0	0	0
no	0	0	0
he wants to make america great again	0.359	-0.21900000000000003	0.28700000000000003
No	0	0	0
no	0	0	0
He is very generous	0.48599999999999993	0.14000000000000004	0.36199999999999993
nothing	0	0	0
n/a	0	0	0
no	0	0	0
no	0	0	0
His endorsement from NRA	0.20999999999999996	-0.24800000000000005	0.184
Strength, Power, Ability, Cares about us	0	0	0
He wants to raise the minimum wage	0.20133333333333328	-0.21333333333333335	0.009333333333333374
stop illegal immigration	-0.24933333333333332	-0.07266666666666673	-0.11466666666666671
NA	0	0	0
None	0	0	0
no	0	0	0
for the 2nd admentent	0	0	0
era	0.05800000000000001	-0.27599999999999997	-0.016000000000000014
That he wasn't going to win the preisential race.	0.39399999999999996	0.12200000000000007	0.5720000000000001
Supreme court picks	-0.03400000000000003	-0.129	0.005000000000000018
He's going to shake things up	-0.08200000000000003	0.040000000000000036	0.274
NO	0	0	0
He announced potential Supreme Court justice norminees	0.16599999999999998	-0.08999999999999998	0.14149999999999996
no	0	0	0
NOT SURE	0.32799999999999996	-0.304	0.36400000000000005
na	0	0	0
Straight shooter	-0.25999999999999995	0.2960000000000001	-0.040000000000000036
Heartless Hillary	-0.44000000000000006	-0.03599999999999994	0.04399999999999995
absolutely nothing	0	0	0
nothing	0	0	0
meg fox	0.10399999999999991	-0.12799999999999995	0.1
no	0	0	0
no	0	0	0
endorsed by NRA	0	0	0
No	0	0	0
would protect our gun rights	0.09333333333333337	0.0166666666666667	0.0986666666666667
Supreme Court Picks	-0.03400000000000003	-0.129	0.005000000000000018
I have not been in tune with all the news this past week to be able to answer this question but I can say he is focused on this country, that wall on Mexico and illegal immigration and that is my concern I can go on and on but I think this is a start we need Hillary in jail she is a liar.	0.10095238095238093	-0.1998095238095238	0.08542857142857144
NO	0	0	0
His choices for Supreme Court	-0.03400000000000003	-0.129	0.005000000000000018
No	0	0	0
