line	valence	arousal	dominance
She called Trump unqualified to be President.	-0.07733333333333338	-0.238	0.02400000000000002
qualified	0	0	0
no	0	0	0
She took a day off and was not seen by the public for 24 hours.	0.16900000000000004	-0.30299999999999994	0.05300000000000002
.	0	0	0
It does not matter I do not respect her	0.20133333333333336	-0.166	0.3153333333333333
No	0	0	0
None	0	0	0
no	0	0	0
The fact that she says she is not going to argue with a bully or play into a bully's hand.	-0.01999999999999999	-0.018499999999999982	0.011999999999999983
No	0	0	0
Nothing	0	0	0
No	0	0	0
Uphold raising the minimum wage	0.06999999999999999	-0.294	0.07266666666666664
She'll be the first woman president	0.2915	-0.15799999999999997	0.10949999999999999
Not sure	0.32799999999999996	-0.304	0.36400000000000005
no	0	0	0
no	0	0	0
none	0	0	0
no	0	0	0
Unfortunately, even as a Democrat I find myself more drawn to news stories about Trump than legitimate stories about Clinton.	0.0732	-0.15799999999999997	0.13920000000000005
no	0	0	0
no	0	0	0
yes	0	0	0
none	0	0	0
No	0	0	0
no	0	0	0
no	0	0	0
read a blog from a disability activist that she has hired many disabled staffers and is great on these issues	0.042000000000000016	-0.18933333333333335	0.1316666666666667
no	0	0	0
nothing	0	0	0
yes	0	0	0
no	0	0	0
She is true to her beliefs.	0	0	0
Nothing	0	0	0
SHE HAS SPOKEN ABOUT THE TACTICS THAT DONALD TRUUMP HAS FELL TO	0	0	0
no	0	0	0
No negative campaigning.	-0.496	0.009999999999999964	-0.142
no	0	0	0
No	0	0	0
None	0	0	0
none	0	0	0
No	0	0	0
yes stance on free trade	0.3506666666666666	-0.15400000000000003	0.25999999999999995
promoting sexual equality	0.33899999999999997	0.16800000000000004	0.30000000000000004
she has 36 mil dollars on the campaign budget	-0.0693333333333334	-0.27466666666666667	0.04133333333333334
Moving to the General Election	-0.017999999999999974	-0.20599999999999996	0.02400000000000002
No	0	0	0
No	0	0	0
Yes. She's in favor of equal rights, she believes all people have a right to vote.	0.2808	-0.18319999999999997	0.24640000000000004
no	0	0	0
no	0	0	0
strong	0.36199999999999993	0.027999999999999935	0.308
That she is the presumptive democratic nominee	0.12000000000000002	-0.12699999999999995	0.237
No	0	0	0
nothing	0	0	0
After twenty years of trying to prove she's crooked they havent found anything	0.028000000000000008	-0.26	-0.06
basically she says everything I believe in	0.41	-0.33399999999999996	0.31199999999999994
She is not anti 2nd amendment.	-0.10600000000000005	-0.15399999999999991	0.009999999999999964
Her presidential demeanor in the face of opposition criticism	-0.05279999999999997	-0.12000000000000002	-0.01560000000000002
No.	0	0	0
NO	0	0	0
nothing in the last week	0.053999999999999916	-0.33399999999999996	0.05600000000000005
no	0	0	0
No	0	0	0
no	0	0	0
nothing	0	0	0
no	0	0	0
nothing	0	0	0
no	0	0	0
She's for the poor	-0.266	-0.06600000000000002	-0.2
no	0	0	0
no	0	0	0
She has experience	0.37799999999999995	-0.258	0.38800000000000007
strong woman	0.38999999999999996	-0.10600000000000005	0.24699999999999997
Na	0	0	0
She doesn't respond to Trump	-0.011000000000000038	-0.358	0.18600000000000005
None	0	0	0
no	0	0	0
Have not recently	0.17200000000000007	-0.296	0.14399999999999996
No	0	0	0
She is the most prepared and civil	0.15999999999999998	-0.41	0.20800000000000002
Foreign policy experience	0.03466666666666668	-0.17066666666666672	0.18933333333333335
No Comment.	0	0	0
yes	0	0	0
NO	0	0	0
no	0	0	0
nothing but lies	0	0	0
highly qualified	0	0	0
Nothing	0	0	0
No	0	0	0
No	0	0	0
dont know	0.36400000000000005	-0.352	0.15600000000000006
n/a	0	0	0
she is a leader fighting for the middle class	0.14600000000000002	-0.18400000000000002	0.11000000000000003
Taking high road in actions against Trump, not sinking to his level	0.13866666666666663	-0.32933333333333337	0.158
Not one single word	0.14999999999999994	-0.29866666666666664	0.10733333333333328
Women's rights	0	0	0
various	0.10399999999999991	-0.23600000000000004	-0.027999999999999935
She has a clear plan to deal with raising the minimum wage and growing the economy	0.09533333333333327	-0.25033333333333335	0.08100000000000003
Lay out all the candidates resumes and she is the most qualified to be president.	0.23599999999999993	-0.2869999999999999	0.18200000000000005
Less disliked than Trump	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
No	0	0	0
No	0	0	0
nothing	0	0	0
Standing up for gun controll	-0.26799999999999996	0.548	-0.05800000000000001
Nope.	0	0	0
No	0	0	0
Lots of stuff	0.17200000000000007	-0.296	-0.03399999999999999
nothing	0	0	0
No.	0	0	0
Not a darn thing	-0.06400000000000002	-0.33999999999999997	0.09699999999999998
No matter how much money the Republicans spend, they can't find her guilty of any crimes.	0.123	-0.04599999999999997	0.15900000000000006
She will fight for women rights.	-0.11399999999999996	-0.07700000000000001	0.129
No	0	0	0
no	0	0	0
Not at all	0	0	0
intelligent	0.5199999999999999	0.13399999999999998	0.3539999999999999
No	0	0	0
Failure of House Committee - Benghazi	-0.009333333333333365	-0.16599999999999998	0.13399999999999998
No, she should be in prison for her 30 years of lies, deceit, fraud and murder of the four dead Americans in Benganzi.	-0.369	-0.09166666666666667	-0.19299999999999998
No	0	0	0
No	0	0	0
No	0	0	0
nothing	0	0	0
Clinton appears to be focused on explaining how she govern if elected. I agree with most of her positions and find them realistic.	0.21599999999999997	-0.27599999999999997	0.17950000000000005
no	0	0	0
No	0	0	0
nothing	0	0	0
No	0	0	0
no	0	0	0
she is strong on women's rights	0.36199999999999993	0.027999999999999935	0.308
leadership	0.2	-0.04800000000000004	0.368
No	0	0	0
No	0	0	0
She is smart	0.546	-0.238	0.36199999999999993
None	0	0	0
no	0	0	0
No	0	0	0
Nothing	0	0	0
She is experienced, pragmatic, and hard-working.	0	0	0
She barely won Kentucky primary.	0	0	0
Obama pretty much endorsed her	0.54	0.1	0.34
no	0	0	0
wonkish	0	0	0
She is leading in delegates.	0	0	0
nothing	0	0	0
No	0	0	0
Haven't been listening	0	0	0
competent	0.20999999999999996	-0.18200000000000002	0.2880000000000001
we like her	0.4880000000000001	-0.11999999999999993	0.25600000000000006
Her record on women's rights	0.17799999999999994	-0.34	0.1
prepared	0	0	0
no	0	0	0
no	0	0	0
nothing	0	0	0
nope	0	0	0
Not a thing and I do not plan to ever hear anything positive about her besides a bunch of lies that you all and the media love to spew out like watery diahrrea.	0.2156	-0.1822	0.18679999999999997
No	0	0	0
Never	0	0	0
Madame President	0.04600000000000008	-0.05800000000000001	-0.12400000000000003
No	0	0	0
no	0	0	0
no	0	0	0
No	0	0	0
No	0	0	0
No	0	0	0
She won Kentucky.	0	0	0
No	0	0	0
N/A	0	0	0
nope	0	0	0
No	0	0	0
She likes women	0	0	0
No	0	0	0
No	0	0	0
Nothing	0	0	0
no	0	0	0
refusing to bad mouth Trump	-0.13266666666666668	-0.17800000000000002	0.028000000000000035
"""not crazy"""	0	0	0
Will stand up to the gun lobby	-0.04950000000000001	-0.08049999999999999	0.137
wants to help w/ child care costs, experienced, pro-family	0.4526666666666667	-0.18066666666666667	0.24333333333333332
No	0	0	0
?	0	0	0
Nothing	0	0	0
She's positive	0.514	0.1	0.45199999999999996
Nothing I can remember	0.29100000000000004	-0.372	0.275
She will release UFO files to the public that have been held secret for decades. We have the right to know.	0.19028571428571434	-0.22914285714285718	0.198
plans for economy, education, defense	0.07200000000000006	0.022000000000000065	0.10600000000000005
nothing	0	0	0
No	0	0	0
Nope, most people dislike her. That's why the DNC is screwing the American voters!	-0.10499999999999997	-0.19600000000000004	0.121
no	0	0	0
No	0	0	0
her support og G & L rights	0.37799999999999995	-0.39	0.22200000000000006
No	0	0	0
Qualified	0	0	0
yes, nice person	0.30499999999999994	-0.276	0.24699999999999997
No	0	0	0
No	0	0	0
paid childcare	0	0	0
That she will be the Democratic nominee	0.135	-0.24699999999999997	0.224
She's taking the high road re: debating Trump	0.03599999999999995	-0.25066666666666665	0.17466666666666666
Bengali investigators...set up	0	0	0
her statements after the plane went missing were verycautious, very presidential	0.067	-0.10300000000000002	0.025
No.	0	0	0
NONE	0	0	0
No	0	0	0
Yes....equal pay for women	0.24600000000000008	-0.15199999999999997	0.266
nope	0	0	0
Nothing, only the corrupt, vile person that she is trying to hide, but not very well. lol	-0.16900000000000007	-0.08099999999999996	-0.016999999999999987
Never	0	0	0
can handle presidency	0.18600000000000005	-0.2533333333333333	0.16000000000000003
Going to be indicted	0.23599999999999993	-0.31399999999999995	0.1
Her calm in replying to Mr Trump I have followed her time in office and know her well.	0.12966666666666668	-0.39266666666666666	0.14400000000000004
Nope	0	0	0
Women's issues are family issues.	0.45	-0.13000000000000006	0.1960000000000001
Needs to be prosecuted	0.23599999999999993	-0.31399999999999995	0.1
none	0	0	0
No	0	0	0
no	0	0	0
No	0	0	0
no	0	0	0
NO !	0	0	0
That she isn't responding to Trump's attaks.	0	0	0
No	0	0	0
no	0	0	0
Nothing	0	0	0
none	0	0	0
No	0	0	0
She has specific plans for various areas of government; wants to reduce possibility of unrestricted gun use.	0.05239999999999999	-0.09480000000000004	0.045999999999999985
No	0	0	0
No	0	0	0
hell no	-0.49000000000000005	0.25199999999999995	-0.30599999999999994
No	0	0	0
i DON'T TAKE THE TIME TO LISTEN TO THIS GARBAGE	0.010499999999999982	-0.22350000000000003	-0.004999999999999983
Medicare buy-in,	0	0	0
not sure	0.32799999999999996	-0.304	0.36400000000000005
none	0	0	0
NO	0	0	0
There is nothing postive	0	0	0
no	0	0	0
She is going to put Bill in charge of the economy	-0.1775	-0.1285	-0.03649999999999998
No. I've been busy moving cross country.	0.10800000000000001	-0.24300000000000005	-0.15599999999999997
yes The FBI is closing in	0	0	0
nothing	0	0	0
She's still in it.	0	0	0
Yes	0	0	0
prison for sure	-0.14200000000000002	-0.14200000000000004	0.03600000000000003
No	0	0	0
nothing	0	0	0
Her work for women's rights	0.009999999999999964	-0.13399999999999998	0.22400000000000003
no	0	0	0
Mone	0	0	0
no shes a lier and killer	-0.6519999999999999	0.41	-0.11400000000000006
Nothing positive about her	0.514	0.1	0.45199999999999996
No	0	0	0
will help women	0.22700000000000004	-0.281	0.35
no	0	0	0
No	0	0	0
Nope	0	0	0
N/A	0	0	0
Fights for women	0	0	0
She called Trump unfit to be President.	-0.1126666666666667	-0.298	0.038666666666666676
no	0	0	0
no	0	0	0
No.	0	0	0
She is brilliant and resilient.	0.5	0.19000000000000003	0.43200000000000005
Not really.	0	0	0
nothing	0	0	0
no	0	0	0
no	0	0	0
In favor of raising minimum wage.	0.14699999999999996	-0.21199999999999997	0.146
No	0	0	0
no	0	0	0
She is the smartest one of all.	0.21799999999999997	-0.466	0.11199999999999992
she would be best for the USA	0.20899999999999996	-0.27599999999999997	0.14400000000000004
Nope, because there is none.	0	0	0
No	0	0	0
No	0	0	0
yes	0	0	0
0	0	0	0
She said that she has the nomination of ther party.	0.12599999999999997	-0.192	0.2
No	0	0	0
no	0	0	0
better foreign policy than Obama	-0.13699999999999996	-0.12700000000000006	0.09000000000000002
no	0	0	0
no	0	0	0
She could be indicted re: emails.	0.23599999999999993	-0.31399999999999995	0.1
Hillary Clinton had time to relax on the Ellen show	0.2886666666666667	-0.3406666666666667	0.14200000000000004
No	0	0	0
Nothing	0	0	0
There's NO SUCH THING!	0	0	0
No	0	0	0
Supports equality for all	0.35	-0.053999999999999916	0.2
tuned it out	0	0	0
progressive	0.25199999999999995	-0.12400000000000003	0.32200000000000006
That she's the only candidate with enough experience to handle the job.	0.14133333333333334	-0.16599999999999998	0.22800000000000006
No	0	0	0
no	0	0	0
N/A	0	0	0
London mayor says she is a good role model for girls	0.19799999999999995	-0.19449999999999995	0.22550000000000003
Her foreign policy experience	0.03466666666666668	-0.17066666666666672	0.18933333333333335
no	0	0	0
How she already knows the white house	0.33699999999999997	-0.26999999999999996	0.21200000000000002
Well, she's still alive	0.31400000000000006	0.18599999999999994	0.3539999999999999
plan for a child care program	0.32399999999999995	-0.21200000000000002	0.22850000000000004
That she is not spending a lot of money on the primaries.	0.41999999999999993	0.37200000000000005	0.26400000000000007
no	0	0	0
nope	0	0	0
She's not guilty of the things the Republicans want her to be guilty.	0.017999999999999978	-0.10866666666666662	0.025999999999999978
She won the Kentucky primary	0.06400000000000006	-0.35	0.2699999999999999
Soke well of equal rights	0.29399999999999993	-0.296	0.32799999999999996
got ideas	0	0	0
no	0	0	0
Nothing	0	0	0
N	0	0	0
she is leading delegates	0	0	0
no - there is NOTHING positive about Hillary Clinton	0.514	0.1	0.45199999999999996
That she might be going to prison	-0.18800000000000003	-0.14700000000000002	-0.09599999999999999
path to securing nomination is closer	0.13399999999999998	-0.22199999999999998	0.06200000000000001
nope	0	0	0
Editorial about how she is the first candidate someone of my age and gender can relate to	0.15142857142857144	-0.20971428571428571	0.14742857142857144
She may support expansion of Medicare to people 50 years old	0.1092	-0.19239999999999996	0.08360000000000004
SHE WON KY PRIMARY	0.06400000000000006	-0.35	0.2699999999999999
That bill Clinton is going to help her	0.006000000000000005	-0.17099999999999999	0.08899999999999997
No	0	0	0
No.	0	0	0
Competent, nothing illegal found in email	-0.14700000000000002	0.004999999999999977	0.083
none	0	0	0
nope	0	0	0
Ready to lead	0.21999999999999995	-0.215	0.12799999999999992
no	0	0	0
none	0	0	0
no	0	0	0
never have	0.17200000000000007	-0.296	0.14399999999999996
experienced and intelligent	0.5199999999999999	0.13399999999999998	0.3539999999999999
no way	0.18200000000000002	-0.42000000000000004	-0.03399999999999999
nothing	0	0	0
No	0	0	0
Yes	0	0	0
Absolutely not	0	0	0
Her stances on disability rights issues are excellent and the campaign is responsive about them	0.057999999999999954	-0.12749999999999997	0.12999999999999998
Nope	0	0	0
no	0	0	0
No	0	0	0
None	0	0	0
She is more competent than the competition	0.13799999999999998	-0.016000000000000014	0.158
Winning	0	0	0
good things	0.578	-0.26799999999999996	0.28200000000000003
no	0	0	0
NO!	0	0	0
nothing	0	0	0
Nothing	0	0	0
No	0	0	0
Nothing	0	0	0
nothing	0	0	0
NO!	0	0	0
no	0	0	0
No	0	0	0
none	0	0	0
Neutral	0.1	-0.30999999999999994	0.16199999999999992
she got her hair done	0.23599999999999993	-0.258	0.3380000000000001
nope	0	0	0
Qualifications	0.07400000000000002	-0.04800000000000004	0.23800000000000007
No.	0	0	0
No	0	0	0
No	0	0	0
No, not much in the last week	0.053999999999999916	-0.33399999999999996	0.05600000000000005
Nothing	0	0	0
no	0	0	0
no	0	0	0
no	0	0	0
No	0	0	0
nothing	0	0	0
experienced	0	0	0
Nothng positive	0.514	0.1	0.45199999999999996
NO.	0	0	0
no	0	0	0
No	0	0	0
nothing	0	0	0
no	0	0	0
No	0	0	0
no	0	0	0
no	0	0	0
none	0	0	0
Nothing	0	0	0
The Benghazi witch hunt has turned up no negative evidence.	-0.3666666666666667	0.029999999999999954	-0.04133333333333334
her answer to trumps attacks on her personal life	0.25799999999999995	-0.1226666666666667	0.10399999999999998
Knows a ton about foreign policy	-0.09133333333333331	-0.18133333333333337	0.06533333333333335
Nothing	0	0	0
she displays leadership	0.2	-0.04800000000000004	0.368
no,	0	0	0
no	0	0	0
that she might win the election	0.14699999999999996	-0.015999999999999924	0.28600000000000003
no	0	0	0
none	0	0	0
nothing	0	0	0
Absolutely nothing	0	0	0
Yes	0	0	0
No	0	0	0
No	0	0	0
No	0	0	0
no	0	0	0
rebutting Trump's attacks	0	0	0
That shes qualified	0	0	0
no	0	0	0
non	0	0	0
Bill will be a great 1st gentleman	0.18439999999999998	-0.25560000000000005	0.1528
No	0	0	0
NO!	0	0	0
Wrongly accused of inaccurate statements in viral video, had reasonable and detailed tax and spending policies, supports policies benefiting poor and middle class families	-0.069	-0.16775000000000004	-0.098
EXPERTISE, COMPANSION, WOMEN'S RIGHTS, ETC.	0	0	0
not much	0	0	0
Gave a speech	0.12400000000000003	-0.18000000000000008	0.33599999999999997
Yes, that she is well experienced	0	0	0
No	0	0	0
unsure	-0.32599999999999996	-0.09000000000000004	-0.27199999999999996
no	0	0	0
Providing for women's health care, pro-choice, understands foreign policy and how the country operates when it comes to the presidency.	0.08099999999999999	-0.20400000000000001	0.1625
She is leading in the polls.	0	0	0
nothing	0	0	0
no	0	0	0
Nothing	0	0	0
is good women	0.578	-0.26799999999999996	0.28200000000000003
Some people think she can beat trump	0.094	-0.21960000000000002	0.19160000000000005
gearing up to be the nominee and challenge Trump	0.0905	-0.17949999999999997	0.0895
no	0	0	0
no not listening to the news	-0.008000000000000007	-0.07799999999999993	-0.10399999999999991
no	0	0	0
positive she is not going to win	0.45399999999999996	0.11100000000000004	0.512
no	0	0	0
Nope	0	0	0
Nothing positive ever.	0.514	0.1	0.45199999999999996
No	0	0	0
nothing	0	0	0
No	0	0	0
nothing.	0	0	0
no	0	0	0
we	0	0	0
no	0	0	0
no	0	0	0
Did good in ky	0.578	-0.26799999999999996	0.28200000000000003
hahahaha, NO	0	0	0
all other news sources	0.03700000000000001	-0.19099999999999995	0.04800000000000005
DOWN ON WAMAN	0	0	0
She is more qualified then Trump to be President	0.03933333333333332	-0.2353333333333333	0.04933333333333335
no	0	0	0
Not Sure	0.32799999999999996	-0.304	0.36400000000000005
Hahaha. NO!	0	0	0
nothing	0	0	0
Dedicated	0	0	0
None	0	0	0
No	0	0	0
none	0	0	0
no	0	0	0
no	0	0	0
She is not Donald Trump.	0	0	0
No	0	0	0
yes-she is the front-runner	0	0	0
No	0	0	0
wage equality	0.275	-0.18399999999999994	0.04800000000000005
no	0	0	0
She did a great job raising Chelsea.	0.31399999999999995	-0.18600000000000005	0.10900000000000007
Never	0	0	0
not sure	0.32799999999999996	-0.304	0.36400000000000005
None	0	0	0
no	0	0	0
None	0	0	0
No	0	0	0
No	0	0	0
None	0	0	0
She has knowledge of how to run this country because she is married to a former President	0.253	-0.07399999999999998	0.1685
She is meeting with families of gun violence	-0.272	0.16000000000000003	-0.10533333333333335
No	0	0	0
no	0	0	0
she is pro-choice	0	0	0
No	0	0	0
no	0	0	0
woman issues	0.418	-0.24000000000000005	0.18599999999999994
No	0	0	0
No	0	0	0
No	0	0	0
no	0	0	0
that she is focusing on the economy	-0.27199999999999996	0.06400000000000006	-0.16799999999999998
She is the most highly qualified presidential candidate in recent history.	-0.008666666666666661	-0.12000000000000004	0.0346666666666667
nothing	0	0	0
Yes - everything	0	0	0
She is doing well.	0	0	0
She is speaking respectfully of Bernie Sanders	0	0	0
for woamns rights	0	0	0
Nope	0	0	0
No	0	0	0
none	0	0	0
no	0	0	0
nope	0	0	0
She's released her tax returns for decades. She's our next President!	-0.4	-0.09600000000000009	-0.39
she supports universal background checks for gun purchases	0.01999999999999998	0.08533333333333336	0.05400000000000003
no	0	0	0
no	0	0	0
Nothing	0	0	0
Nicer then she appears	0	0	0
no	0	0	0
None	0	0	0
She does not play dirty against Trumps attacks	0.07200000000000001	-0.11400000000000002	0.13399999999999998
she's is positive	0.514	0.1	0.45199999999999996
she has a well organized campaign structure in place for the general election run	0.07733333333333335	-0.19333333333333333	0.10600000000000002
At least she has political experence	-0.13000000000000006	-0.2	-0.184
No	0	0	0
n0	0	0	0
She will defend the rights of the working class	0.1566666666666667	-0.20800000000000007	0.2326666666666667
she's a Democrat	0.10800000000000001	0.13000000000000006	0.12200000000000007
No	0	0	0
zero	0	0	0
No	0	0	0
no	0	0	0
Innocent on Benghazi	0.30999999999999994	-0.11999999999999993	0.184
Experienced/Qualified	0	0	0
No	0	0	0
She'd appoint Bill in charge of economic policy	-0.0984	-0.2232	0.005600000000000022
no	0	0	0
No	0	0	0
none	0	0	0
Protecting minorities.	0	0	0
Very adept politician	-0.061000000000000026	-0.11299999999999999	0.059999999999999956
No	0	0	0
NONE	0	0	0
She has continued to focus on running a serious, professional campaign.	0.2866666666666667	-0.04199999999999999	0.298
No she is as dumb and stupid as Obama and wants to continue what he has done for the past 7 years which is so ignorant.	-0.20099999999999998	-0.13750000000000004	-0.011500000000000019
She has experience and on good terms with foreign nations	0.30933333333333335	-0.1466666666666667	0.20933333333333337
gaining ground	0.05600000000000005	-0.53	0.1
Not crazy	0.027999999999999935	0.18000000000000008	-0.16199999999999992
NO	0	0	0
SHE IS CORRUPT NO ONE TALKS GOOD ABOUT HER!!	0.13199999999999998	-0.17933333333333326	0.04466666666666667
She has a shot to win in Arizona and Georgia	-0.021000000000000046	0.20900000000000007	0.12500000000000006
Yes. Focused	0	0	0
Great run	0.391	-0.06200000000000001	0.20900000000000007
no	0	0	0
no	0	0	0
No	0	0	0
everything she says about her lying self.	0	0	0
she's going on the offensive against trump	-0.20200000000000007	-0.17199999999999996	0.10300000000000004
r u kidding?	0	0	0
no	0	0	0
experiance	0	0	0
no	0	0	0
her depth of experience	0.26899999999999996	-0.19400000000000003	0.21800000000000005
haven't paid attention	0.33599999999999997	-0.19000000000000003	0.29399999999999993
none	0	0	0
No	0	0	0
no	0	0	0
She is qualufied to be President.	0.23599999999999993	-0.31399999999999995	0.1
nothing	0	0	0
n/a	0	0	0
no	0	0	0
no	0	0	0
Her response to the Egyptian airliner. That she's a more serious candidate	0.08866666666666667	-0.13799999999999998	0.1466666666666667
Never have!	0	0	0
No	0	0	0
no	0	0	0
She is always positive	0.514	0.1	0.45199999999999996
None	0	0	0
yes	0	0	0
no	0	0	0
That she has the presidential nomination in the bag.	0.058	-0.19000000000000006	0.11799999999999998
She knows what she's doing	0	0	0
Intelligent	0.5199999999999999	0.13399999999999998	0.3539999999999999
no	0	0	0
no	0	0	0
NOT SURE	0.32799999999999996	-0.304	0.36400000000000005
na	0	0	0
General likeness of the clintons	0.192	-0.20200000000000004	0.16699999999999998
yes	0	0	0
qualified	0	0	0
no	0	0	0
No	0	0	0
no	0	0	0
No	0	0	0
None	0	0	0
Is working to promote more woman in politics	0.17600000000000002	-0.204	0.028666666666666656
No.	0	0	0
Today	0	0	0
reaction to egyptair	-0.06400000000000006	-0.20999999999999996	0.25999999999999995
No	0	0	0
No	0	0	0
I feel for her as a woman who was cheated on and the world refuses to forget	0.1775	-0.15850000000000006	0.0024999999999999883
she's not trump	-0.16400000000000006	-0.33399999999999996	0.17200000000000007
No	0	0	0
No	0	0	0
N/A	0	0	0
Challenging Tump to make his tax returns public as she has for many years	-0.038666666666666676	-0.2306666666666667	-0.05266666666666667
no	0	0	0
No	0	0	0
She'll follow the trend and says what you want to hear.	0.0766666666666667	-0.09999999999999999	0.009999999999999962
she has help with the education	0.353	-0.10700000000000003	0.371
She will put Bill Clinton in charge of the economy	-0.12919999999999998	-0.18680000000000002	0.03520000000000002
Lots of experience	0.37799999999999995	-0.258	0.38800000000000007
no	0	0	0
nothing	0	0	0
n/a	0	0	0
She is qualified and experienced.	0	0	0
never hear anything positive about Killary	0.425	-0.08799999999999998	0.39699999999999996
no	0	0	0
Experienced, very impressive resume	0.19399999999999995	-0.22300000000000003	0.11200000000000002
No.	0	0	0
never	0	0	0
Nothing that I believed	0	0	0
defence of women rights	0	0	0
NONE	0	0	0
Not last week	0.053999999999999916	-0.33399999999999996	0.05600000000000005
yes	0	0	0
She gave a positive speech in Chicago.	0.319	-0.040000000000000036	0.39399999999999996
no	0	0	0
nothing	0	0	0
No	0	0	0
Nothing	0	0	0
No	0	0	0
several opinion pieces about why she's the best, most qualified candidate	0.08799999999999998	-0.014999999999999944	0.17600000000000007
that she is going to win it is in the numbers	0.39399999999999996	0.12200000000000007	0.5720000000000001
nothing	0	0	0
No	0	0	0
Pretty much clinched the nomination	0.333	-0.046	0.27
"""She's better than Trump."""	0	0	0
Yes. She would not make rash statements about what caused the airplane going from Paris to Cairo regret g what happened.	-0.04759999999999999	-0.12719999999999998	-0.0035999999999999977
saying Donal Trump is not qualify to be President	0.11799999999999998	-0.12399999999999999	0.11100000000000004
she will enlist Bill's help	0.11266666666666669	-0.2733333333333334	0.272
No	0	0	0
no	0	0	0
No	0	0	0
none	0	0	0
National security prowess	0.19866666666666669	-0.14066666666666663	0.26133333333333336
not a thing	0.10999999999999996	-0.31399999999999995	0.08200000000000003
nope	0	0	0
fighting income inequality, fighting racism, xenophobic, women's right	0.358	-0.11800000000000002	0.3520000000000001
Many things but I'll state she is taking the high ground against Sanders.	0.11866666666666668	-0.3506666666666667	0.12733333333333333
no	0	0	0
none	0	0	0
none	0	0	0
No	0	0	0
no	0	0	0
the best liar	-0.518	0.31999999999999995	-0.051999999999999956
no	0	0	0
All	0	0	0
A candidate who knows their way around inside the Beltway AND around the world.	0.04100000000000001	-0.178	0.03100000000000005
Nothing	0	0	0
Nothing	0	0	0
old	-0.362	-0.10399999999999991	-0.15600000000000006
No	0	0	0
Nope	0	0	0
Nothing	0	0	0
nothing positive to hear	0.425	-0.08799999999999998	0.39699999999999996
she won ky.	0	0	0
nothing	0	0	0
That she stands for women asper Juan Williams fox news	0.04799999999999995	-0.10299999999999994	-0.001999999999999953
no	0	0	0
being gentle with Bernie so she doesn't offend his supporters	0.07100000000000001	-0.20200000000000004	0.112
no	0	0	0
politically savvy, intelligent, prepared	0	0	0
no	0	0	0
good	0.578	-0.26799999999999996	0.28200000000000003
will win democratic nomination	0.18100000000000002	-0.15599999999999997	0.35450000000000004
no	0	0	0
Yes	0	0	0
The right hates her	0.4640000000000001	0.0	0.43200000000000005
Nothing	0	0	0
Her support of equality	0.364	-0.22199999999999998	0.21100000000000002
no	0	0	0
no	0	0	0
her people love her	0.37	-0.08699999999999997	0.13200000000000003
Yes. She's leading in the polls	0	0	0
FBI investigating	0	0	0
no	0	0	0
liar	-0.518	0.31999999999999995	-0.051999999999999956
no	0	0	0
plan to alter the way the fed regional boards are selected, her support for Sanders staying in until the end	0.10633333333333334	-0.2373333333333333	0.07600000000000003
Hillary said she would not respond to Donald Trumps opinion about Bill and other matters. It takes away from talking about issues.	0.0608	-0.24359999999999998	0.12880000000000003
alot. that she would be the first female president in America and she would run the economy as great as they did in the 90's.	0.23622222222222222	-0.08311111111111108	0.12911111111111115
no	0	0	0
she wants to help immigration	0.095	-0.14900000000000002	0.03899999999999998
pro AIDS funding	0.022000000000000044	-0.23266666666666666	0.06200000000000005
She is strong and smart	0.45399999999999996	-0.10500000000000002	0.33499999999999996
experience, middle ground	0.05	-0.48	0.06100000000000003
She said some positive ideas to reform the federal reserve.	0.04533333333333334	-0.017999999999999967	0.03933333333333333
no	0	0	0
her plan for expanding Medicare, plan for day care, calm and collected way of speaking about plane crash	0.14457142857142852	-0.2751428571428572	0.10828571428571432
She is good on foreign affairs	0.275	-0.09100000000000001	0.12000000000000002
Lost Oregon Primary	-0.215	-0.16399999999999995	0.019999999999999962
nothing	0	0	0
no	0	0	0
a	0	0	0
na	0	0	0
No	0	0	0
Nothing	0	0	0
Nothing	0	0	0
She has the knowledge and temperment to be president	0.246	-0.13333333333333328	0.1386666666666667
no	0	0	0
Nothing	0	0	0
She is happy all the time.	0.6940000000000002	0.20999999999999996	0.442
She is only slightly losing	0	0	0
no	0	0	0
N/A	0	0	0
No	0	0	0
positively no good	0.578	-0.26799999999999996	0.28200000000000003
None	0	0	0
Nothing	0	0	0
NO	0	0	0
nothing	0	0	0
none	0	0	0
Nothing	0	0	0
I have never heard anything positive about Hillary	0.343	-0.09799999999999999	0.29799999999999993
She washed her hands after going to the bathroom.	0	0	0
waqyn tomuch tolist	0	0	0
won the Kentucky primary, and perseveres	0	0	0
Yes	0	0	0
no	0	0	0
she's competent and knowledgeable about policy	0.18466666666666667	-0.19733333333333333	0.3160000000000001
Nothing	0	0	0
no	0	0	0
No she's a lier	0	0	0
Evaluating Mark Cuban as a VP	0	0	0
not really	0	0	0
No	0	0	0
Yes	0	0	0
No.	0	0	0
na	0	0	0
no	0	0	0
n o	0	0	0
No she comitted a federal crime	-0.499	0.012999999999999998	-0.393
No	0	0	0
no	0	0	0
Details on maternity leave and child care plans	0.264	-0.13449999999999998	0.10199999999999997
No	0	0	0
none	0	0	0
that she has championed for women's rights for years	0	0	0
She's good at lying and dodging questions	0.578	-0.26799999999999996	0.28200000000000003
