('name', 48.000000000000007)
('truthful', 48.000000000000007)
('didn', 48.000000000000007)
('realistic', 48.000000000000007)
('boehner', 48.000000000000007)
('85', 48.000000000000007)
('individually', 48.000000000000007)
('sexually', 48.000000000000007)
('canada', 48.000000000000007)
('shown', 48.000000000000007)
('concur', 48.000000000000007)
('antiwar', 48.000000000000007)
('looking', 48.000000000000007)
('contained', 48.000000000000007)
('investigation', 48.000000000000007)
('imperative', 48.000000000000007)
('dominate', 48.000000000000007)
('correct', 48.000000000000007)
('streamlined', 48.000000000000007)
('rebuilding', 48.000000000000007)
('performing', 48.000000000000007)
('theory', 48.000000000000007)
('unexpected', 48.000000000000007)
('mechanisms', 48.000000000000007)
('quite', 48.000000000000007)
('taxed', 48.000000000000007)
('questioning', 48.000000000000007)
('seventy', 48.000000000000007)
('1994', 48.000000000000007)
('impose', 48.000000000000007)
('waited', 48.000000000000007)
('constantly', 48.000000000000007)
('fleeing', 48.000000000000007)
('specifically', 48.000000000000007)
('directly', 48.000000000000007)
('carry', 48.000000000000007)
('message', 48.000000000000007)
('open', 48.000000000000007)
('ripping', 48.000000000000007)
('necessarily', 48.000000000000007)
('caught', 48.000000000000007)
('senior', 48.000000000000007)
('iowans', 48.000000000000007)
('rating', 48.000000000000007)
('sites', 48.000000000000007)
('threshold', 48.000000000000007)
('aggressive', 48.000000000000007)
('california', 48.000000000000007)
('upgrade', 48.000000000000007)
('daily', 48.000000000000007)
('behind', 48.000000000000007)
('congressional', 48.000000000000007)
('carolina', 48.000000000000007)
('employers', 48.000000000000007)
('secondary', 48.000000000000007)
('prime', 48.000000000000007)
('borrow', 48.000000000000007)
('miles', 48.000000000000007)
('predicted', 48.000000000000007)
('namely', 48.000000000000007)
('europeans', 48.000000000000007)
('mortgage', 48.000000000000007)
('position', 48.000000000000007)
('alarming', 48.000000000000007)
('review', 48.000000000000007)
('representatives', 48.000000000000007)
('reading', 48.000000000000007)
('across', 48.000000000000007)
('notice', 48.000000000000007)
('parent', 48.000000000000007)
('screen', 48.000000000000007)
('killing', 48.000000000000007)
('volcker', 48.000000000000007)
('analyzed', 48.000000000000007)
('suppressed', 48.000000000000007)
('missions', 48.000000000000007)
('millionaire', 48.000000000000007)
('somewhere', 48.000000000000007)
('duty', 48.000000000000007)
('cancer', 48.000000000000007)
('characterization', 48.000000000000007)
('color', 48.000000000000007)
('period', 48.000000000000007)
('mccain', 48.000000000000007)
('63', 48.000000000000007)
('67', 48.000000000000007)
('poll', 48.000000000000007)
('polk', 48.000000000000007)
('sensible', 48.000000000000007)
('airliner', 48.000000000000007)
('hardly', 48.000000000000007)
('500', 48.000000000000007)
('direction', 48.000000000000007)
('agenda', 48.000000000000007)
('decimating', 48.000000000000007)
('thousand', 48.000000000000007)
('minister', 48.000000000000007)
('careful', 48.000000000000007)
('accommodating', 48.000000000000007)
('50s', 48.000000000000007)
('engaged', 48.000000000000007)
('evening', 48.000000000000007)
('minds', 48.000000000000007)
('kenya', 48.000000000000007)
('worry', 48.000000000000007)
('granted', 48.000000000000007)
('locking', 48.000000000000007)
('intelligently', 48.000000000000007)
('barbed', 48.000000000000007)
('oil', 48.000000000000007)
('applaud', 48.000000000000007)
('statue', 48.000000000000007)
('totally', 48.000000000000007)
('roughly', 48.000000000000007)
('mortgages', 48.000000000000007)
('accountable', 48.000000000000007)
('solve', 48.000000000000007)
('alleviate', 48.000000000000007)
('bodies', 48.000000000000007)
('justify', 48.000000000000007)
('gdp', 48.000000000000007)
('gangs', 48.000000000000007)
('rest', 48.000000000000007)
('interrupt', 48.000000000000007)
('kill', 48.000000000000007)
('inaudible', 48.000000000000007)
('insight', 48.000000000000007)
('tuitions', 48.000000000000007)
('treatment', 48.000000000000007)
('momentum', 48.000000000000007)
('read', 48.000000000000007)
('cayman', 48.000000000000007)
('vacuum', 48.000000000000007)
('vague', 48.000000000000007)
('identifying', 48.000000000000007)
('facing', 48.000000000000007)
('chamber', 48.000000000000007)
('audience', 48.000000000000007)
('served', 48.000000000000007)
('attempting', 48.000000000000007)
('arrested', 48.000000000000007)
('lebanon', 48.000000000000007)
('draw', 48.000000000000007)
('competition', 48.000000000000007)
('table', 48.000000000000007)
('legal', 48.000000000000007)
('statements', 48.000000000000007)
('moderate', 48.000000000000007)
('unsuccessfully', 48.000000000000007)
('sixth', 48.000000000000007)
('equivalent', 48.000000000000007)
('dictators', 48.000000000000007)
('throw', 48.000000000000007)
('violence', 48.000000000000007)
('heavy', 48.000000000000007)
('informed', 48.000000000000007)
('garner', 48.000000000000007)
('rising', 48.000000000000007)
('earth', 48.0)
('difference', 47.999999999999986)
('absolutely', 47.999999999999986)
('between', 47.999999999999986)
('iowa', 47.999999999999964)
('talking', 47.999999999999964)
('millions', 47.999999999999964)
('thinking', 47.999999999999957)
('odds', nan)
('starting', nan)
('all', 118.39999999999803)
('as', 113.03225806451613)
('immunity', 96.000000000000085)
('ended', 96.000000000000014)
('sales', 96.000000000000014)
('earners', 96.000000000000014)
('there', 94.451612903226618)
('at', 85.500000000001364)
('an', 80.571428571427461)
('important', 78.000000000000099)
('5', 72.000000000000014)
('month', 72.000000000000014)
('applause', 70.857142857142648)
('lot', 70.588235294117439)
('gone', 64.000000000000014)
('again', 64.000000000000014)
('children', 63.999999999999943)
('congress', 60.000000000000014)
('cbs', 60.0)
('am', 59.999999999999886)
('agree', 54.857142857142989)
('trying', 48.000000000000036)
('follow', 48.000000000000036)
('cabinet', 48.000000000000021)
('longer', 48.000000000000021)
('fraud', 48.000000000000021)
('certain', 48.000000000000021)
('arabs', 48.000000000000021)
('tackle', 48.000000000000021)
('concern', 48.000000000000021)
('decisions', 48.000000000000021)
('u', 48.000000000000014)
('alright', 48.000000000000014)
('area', 48.000000000000007)
('betrays', 48.000000000000007)
('low', 48.000000000000007)
('passports', 48.000000000000007)
('750', 48.000000000000007)
('complete', 48.000000000000007)
('elimination', 48.000000000000007)
('pull', 48.000000000000007)
('improved', 48.000000000000007)
('disbanding', 48.000000000000007)
('dirty', 48.000000000000007)
('strongly', 48.000000000000007)
('600', 48.000000000000007)
('deep', 48.000000000000007)
('watched', 48.000000000000007)
('syrian', 48.000000000000007)
('personnel', 48.000000000000007)
('drivers', 48.000000000000007)
('graduate', 48.000000000000007)
('field', 48.000000000000007)
('valid', 48.000000000000007)
('gaining', 48.000000000000007)
('symbol', 48.000000000000007)
('includes', 48.000000000000007)
('brotherhood', 48.000000000000007)
('building', 48.000000000000007)
('invest', 48.000000000000007)
('missouri', 48.000000000000007)
('original', 48.000000000000007)
('consider', 48.000000000000007)
('lack', 48.000000000000007)
('bravest', 48.000000000000007)
('cooperative', 48.000000000000007)
('causes', 48.000000000000007)
('referring', 48.000000000000007)
('start', 47.999999999999915)
('tv', nan)
('to', 578.08695652171821)
('learn', 192.00000000000009)
('what', 163.76470588235347)
('jihadists', 144.00000000000006)
('islam', 143.99999999999997)
('health', 113.99999999999977)
('very', 111.00000000000043)
('more', 107.99999999999999)
('threat', 96.000000000000028)
('mothers', 96.000000000000014)
('tea', 96.000000000000014)
('rate', 80.000000000000057)
('program', 72.000000000000014)
('woman', 72.000000000000014)
('moines', 67.200000000000045)
('safety', 60.000000000000014)
('small', 60.000000000000014)
('fall', 48.000000000000021)
('lawyer', nan)
('jordan', 96.000000000000014)
('barbarism', 96.000000000000014)
('sometimes', 96.000000000000014)
('believe', 88.000000000000384)
('berniesanders', nan)
('are', 149.33333333333218)
('arc', 144.00000000000006)
('justice', 96.000000000000028)
('regulations', 96.000000000000014)
('gains', 96.000000000000014)
('banking', 96.000000000000014)
('sustainable', 96.000000000000014)
('throwing', 96.000000000000014)
('close', 96.000000000000014)
('reverse', 96.000000000000014)
('see', 86.40000000000002)
('threats', 84.000000000000014)
('recently', 84.000000000000014)
('joining', 72.000000000000014)
('won', 72.000000000000014)
('leading', 72.0)
('intelligence', 68.571428571428541)
('also', 66.666666666666913)
('nothing', 64.000000000000014)
('both', 64.000000000000014)
('his', 64.0)
('plan', 60.000000000000092)
('without', 58.666666666666629)
('wages', 57.60000000000003)
('kind', 57.60000000000003)
('him', 57.60000000000003)
('part', 51.692307692307814)
('passed', 48.000000000000036)
('obama', 48.000000000000036)
('find', 48.000000000000036)
('talked', 48.000000000000021)
('story', 48.000000000000021)
('expand', 48.000000000000021)
('rates', 48.000000000000021)
('focusing', 48.000000000000021)
('gotten', 48.000000000000021)
('outrageous', 48.000000000000021)
('loopholes', 48.000000000000021)
('defended', 48.000000000000021)
('penalty', 48.000000000000021)
('build', 48.000000000000014)
('quote', 48.000000000000014)
('reach', 48.000000000000014)
('significant', 48.000000000000014)
('70', 48.000000000000014)
('pretty', 48.000000000000014)
('obstructionists', 48.000000000000007)
('done', 48.000000000000007)
('fees', 48.000000000000007)
('visions', 48.000000000000007)
('heads', 48.000000000000007)
('threatening', 48.000000000000007)
('paint', 48.000000000000007)
('regulation', 48.000000000000007)
('wonderful', 48.000000000000007)
('statement', 48.000000000000007)
('hundred', 48.000000000000007)
('segue', 48.000000000000007)
('convinces', 48.000000000000007)
('park', 48.000000000000007)
('favorable', 48.000000000000007)
('assaulted', 48.000000000000007)
('aaa', 48.000000000000007)
('anticipate', 48.000000000000007)
('determined', 48.000000000000007)
('toward', 48.000000000000007)
('ousted', 48.000000000000007)
('declare', 48.000000000000007)
('fights', 48.000000000000007)
('orders', 48.000000000000007)
('mountain', 48.000000000000007)
('officers', 48.000000000000007)
('terry', 48.000000000000007)
('finding', 48.000000000000007)
('play', 48.000000000000007)
('towards', 48.000000000000007)
('measures', 48.000000000000007)
('architects', 48.000000000000007)
('react', 48.000000000000007)
('most', 48.000000000000007)
('stands', 48.000000000000007)
('clear', 48.000000000000007)
('cover', 48.000000000000007)
('actionable', 48.000000000000007)
('charged', 48.000000000000007)
('institutions', 48.000000000000007)
('particularly', 48.000000000000007)
('carefully', 48.000000000000007)
('fine', 48.000000000000007)
('impact', 48.000000000000007)
('securing', 48.000000000000007)
('nervous', 48.000000000000007)
('heavily', 48.000000000000007)
('8', 48.000000000000007)
('invoke', 48.000000000000007)
('courage', 48.000000000000007)
('preparing', 48.000000000000007)
('closely', 48.000000000000007)
('during', 48.000000000000007)
('sunni', 48.000000000000007)
('resolve', 48.000000000000007)
('progressive', 48.000000000000007)
('doubled', 48.000000000000007)
('activity', 48.000000000000007)
('set', 48.000000000000007)
('activists', 48.000000000000007)
('dumb', 48.000000000000007)
('sea', 48.000000000000007)
('nouri', 48.000000000000007)
('11th', 48.000000000000007)
('declined', 48.000000000000007)
('childhood', nan)
('i', 373.78723404256425)
('e', 336.00000000000006)
('immigration', 264.0)
('tax', 208.00000000000003)
('this', 141.65853658535912)
('train', 96.000000000000014)
('sit', 96.000000000000014)
('lines', 96.000000000000014)
('healthcare', nan)
('our', 167.17241379309874)
('truth', 120.0)
('out', 87.272727272726655)
('university', 76.800000000000068)
('80', 48.000000000000021)
('dominated', nan)
('activism', 336.00000000000006)
('mails', 240.00000000000014)
('have', 204.00000000001796)
('universities', 192.00000000000009)
('dangerous', 192.00000000000009)
('wall', 168.00000000000094)
('gaddafi', 144.00000000000006)
('lesson', 144.00000000000006)
('sick', 144.00000000000006)
('index', 144.00000000000006)
('presidents', 144.00000000000006)
('criminal', 144.00000000000006)
('citizenship', 144.00000000000006)
('administrations', 144.00000000000006)
('wage', 128.00000000000003)
('but', 125.2682926829232)
('be', 123.99999999999702)
('young', 120.00000000000001)
('border', 120.0)
('about', 105.29032258064585)
('question', 104.72727272727286)
('who', 103.11111111111033)
('development', 96.000000000000071)
('assad', 96.000000000000028)
('boots', 96.000000000000028)
('light', 96.000000000000028)
('consumers', 96.000000000000014)
('disastrous', 96.000000000000014)
('action', 96.000000000000014)
('roosevelt', 96.000000000000014)
('advice', 96.000000000000014)
('jihadist', 96.000000000000014)
('media', 96.000000000000014)
('operation', 96.000000000000014)
('toppling', 96.000000000000014)
('negotiate', 96.000000000000014)
('redistribution', 96.000000000000014)
('listening', 96.000000000000014)
('chairman', 96.000000000000014)
('bin', 96.000000000000014)
('softness', 96.000000000000014)
('eliminate', 96.000000000000014)
('entitlement', 96.000000000000014)
('blueprint', 96.000000000000014)
('magic', 96.000000000000014)
('race', 96.000000000000014)
('capital', 96.000000000000014)
('degree', 96.000000000000014)
('outcomes', 96.000000000000014)
('2015', 96.000000000000014)
('conversation', 96.000000000000014)
('los', 96.000000000000014)
('partners', 96.000000000000014)
('dreamers', 96.000000000000014)
('legacy', 96.000000000000014)
('equal', 96.000000000000014)
('earning', 96.000000000000014)
('killings', 96.000000000000014)
('contribute', 96.000000000000014)
('mail', 96.000000000000014)
('lust', 96.000000000000014)
('parts', 96.000000000000014)
('lobby', 96.000000000000014)
('executive', 96.000000000000014)
('paul', 96.000000000000014)
('happens', 96.000000000000014)
('angeles', 96.000000000000014)
('promise', 96.000000000000014)
('campus', 96.000000000000014)
('incredible', 96.000000000000014)
('refugees', 95.999999999999972)
('minimum', 95.999999999999957)
('should', 93.599999999999199)
('states', 92.799999999999386)
('000', 89.14285714285711)
('he', 89.142857142856911)
('clinton', 88.888888888888317)
('comprehensive', 88.000000000000071)
('commercial', 88.0)
('know', 87.652173913042006)
('why', 87.272727272727437)
('kathie', 86.400000000000034)
('number', 86.40000000000002)
('reform', 86.40000000000002)
('will', 86.399999999999991)
('fact', 86.399999999999864)
('governor', 84.705882352940932)
('sanders', 84.000000000000696)
('good', 84.000000000000128)
('parents', 84.0)
('face', 84.0)
('drug', 84.0)
('let', 83.555555555554605)
('well', 83.478260869565531)
('by', 83.478260869565389)
('us', 83.478260869565318)
('american', 83.19999999999979)
('ask', 82.285714285714263)
('banks', 82.285714285714235)
('their', 80.727272727271952)
('state', 80.000000000000242)
('century', 80.000000000000028)
('guns', 80.000000000000028)
('fighting', 80.000000000000028)
('history', 80.000000000000014)
('invasion', 80.000000000000014)
('haven', 80.000000000000014)
('education', 80.000000000000014)
('insurance', 79.999999999999972)
('go', 79.999999999999005)
('ve', 78.720000000000795)
('issue', 77.999999999999744)
('consequences', 76.800000000000068)
('from', 76.444444444444542)
('united', 75.999999999999886)
('up', 75.870967741937022)
('public', 75.428571428571402)
('radical', 75.428571428571402)
('back', 74.999999999999801)
('debate', 74.666666666666586)
('actually', 74.181818181818215)
('need', 72.000000000001151)
('pass', 72.000000000000014)
('iran', 72.000000000000014)
('goal', 72.000000000000014)
('through', 72.000000000000014)
('payer', 72.000000000000014)
('expect', 72.000000000000014)
('reinstating', 72.000000000000014)
('reasons', 72.000000000000014)
('prices', 72.000000000000014)
('confront', 72.000000000000014)
('seeing', 72.000000000000014)
('few', 72.000000000000014)
('front', 72.000000000000014)
('relations', 72.000000000000014)
('warfare', 72.000000000000014)
('collaboration', 72.000000000000014)
('economist', 72.000000000000014)
('progress', 72.000000000000014)
('police', 72.000000000000014)
('prescription', 72.000000000000014)
('loophole', 72.000000000000014)
('percent', 72.000000000000014)
('ought', 72.000000000000014)
('murdered', 72.000000000000014)
('worthy', 72.000000000000014)
('final', 72.000000000000014)
('buy', 72.000000000000014)
('whether', 72.000000000000014)
('penny', 72.000000000000014)
('whole', 72.0)
('high', 72.0)
('york', 72.0)
('means', 72.0)
('understand', 71.999999999999943)
('major', 71.999999999999872)
('like', 70.857142857142605)
('other', 70.736842105263477)
('could', 69.333333333333258)
('income', 69.333333333333243)
('which', 68.210526315790034)
('look', 67.764705882352899)
('she', 67.20000000000006)
('job', 67.20000000000006)
('9', 67.200000000000045)
('democrats', 67.200000000000045)
('terrorism', 67.200000000000045)
('difficult', 67.200000000000045)
('government', 67.200000000000031)
('lost', 67.200000000000031)
('day', 66.000000000000085)
('some', 65.454545454545524)
('because', 64.000000000001123)
('further', 64.000000000000014)
('always', 64.000000000000014)
('higher', 64.000000000000014)
('spend', 64.000000000000014)
('ourselves', 64.000000000000014)
('either', 64.000000000000014)
('raising', 64.000000000000014)
('amounts', 64.000000000000014)
('maryland', 64.000000000000014)
('resources', 64.000000000000014)
('involved', 64.000000000000014)
('challenge', 64.000000000000014)
('reestablish', 64.000000000000014)
('attack', 64.000000000000014)
('improve', 64.000000000000014)
('climate', 64.000000000000014)
('bucks', 64.000000000000014)
('gets', 64.000000000000014)
('taxpayers', 64.000000000000014)
('places', 64.000000000000014)
('basically', 64.0)
('des', 64.0)
('lives', 64.0)
('nancy', 64.0)
('candidates', 64.0)
('move', 64.0)
('proposal', 64.0)
('please', 63.999999999999986)
('big', 63.999999999999943)
('put', 63.999999999999694)
('does', 62.399999999999913)
('able', 61.714285714285694)
('system', 61.71428571428568)
('into', 61.090909090909214)
('great', 60.00000000000005)
('political', 60.000000000000036)
('hours', 60.000000000000014)
('responsibility', 60.000000000000014)
('idea', 60.000000000000014)
('create', 60.000000000000014)
('rules', 60.000000000000014)
('ago', 60.000000000000014)
('contributions', 60.000000000000014)
('sort', 60.000000000000014)
('hands', 60.000000000000014)
('add', 60.000000000000014)
('loss', 60.000000000000014)
('taking', 60.0)
('two', 59.999999999999901)
('doing', 59.076923076923222)
('last', 58.666666666666636)
('something', 58.666666666666629)
('help', 58.666666666666544)
('forward', 58.666666666666544)
('spending', 57.600000000000037)
('30', 57.600000000000037)
('protect', 57.600000000000037)
('stage', 57.600000000000037)
('full', 57.60000000000003)
('its', 57.60000000000003)
('economic', 57.60000000000003)
('next', 57.60000000000003)
('looked', 57.60000000000003)
('investment', 56.000000000000036)
('lower', 56.000000000000036)
('line', 56.000000000000036)
('called', 56.000000000000036)
('problems', 56.000000000000036)
('use', 56.000000000000036)
('women', 56.000000000000036)
('disagree', 56.000000000000036)
('home', 56.000000000000036)
('friends', 56.000000000000036)
('past', 54.857142857142811)
('issues', 54.857142857142811)
('respect', 54.857142857142804)
('own', 54.857142857142804)
('problem', 54.857142857142804)
('doesn', 54.000000000000071)
('chance', 54.000000000000071)
('republican', 53.999999999999964)
('administration', 53.999999999999964)
('made', 53.999999999999964)
('lead', 53.999999999999957)
('single', 53.333333333333321)
('really', 52.800000000000061)
('power', 52.800000000000061)
('ll', 52.800000000000061)
('certainly', 48.000000000000036)
('family', 48.000000000000036)
('coming', 48.000000000000036)
('syria', 48.000000000000036)
('probably', 48.000000000000036)
('foreign', 48.000000000000036)
('person', 48.000000000000036)
('planet', 48.000000000000036)
('clearly', 48.000000000000036)
('community', 48.000000000000036)
('broad', 48.000000000000036)
('kinds', 48.000000000000036)
('highest', 48.000000000000028)
('saudi', 48.000000000000021)
('polls', 48.000000000000021)
('answers', 48.000000000000021)
('strong', 48.000000000000021)
('extraordinary', 48.000000000000021)
('followed', 48.000000000000021)
('tested', 48.000000000000021)
('particular', 48.000000000000021)
('known', 48.000000000000021)
('helped', 48.000000000000021)
('numbers', 48.000000000000021)
('phrase', 48.000000000000021)
('breaking', 48.000000000000021)
('jihadi', 48.000000000000021)
('register', 48.000000000000021)
('playing', 48.000000000000021)
('developed', 48.000000000000021)
('committee', 48.000000000000021)
('colleague', 48.000000000000021)
('wouldn', 48.000000000000021)
('somebody', 48.000000000000021)
('drake', 48.000000000000021)
('acting', 48.000000000000021)
('risen', 48.000000000000021)
('benefits', 48.000000000000021)
('w', 48.000000000000021)
('indebted', 48.000000000000021)
('europe', 48.000000000000021)
('death', 48.000000000000021)
('context', 48.000000000000021)
('baltimore', 48.000000000000021)
('else', 48.000000000000021)
('despite', 48.000000000000021)
('daughters', 48.000000000000021)
('moment', 48.000000000000021)
('anybody', 48.000000000000021)
('obviously', 48.000000000000021)
('regardless', 48.000000000000021)
('majority', 48.000000000000021)
('advisers', 48.000000000000021)
('couple', 48.000000000000021)
('collaboratively', 48.000000000000021)
('accomplishment', 48.000000000000021)
('per', 48.000000000000021)
('religion', 48.000000000000021)
('step', 48.000000000000021)
('nowhere', 48.000000000000021)
('anything', 48.000000000000021)
('terrorists', 48.000000000000021)
('elsewhere', 48.000000000000021)
('elements', 48.000000000000021)
('fresh', 48.000000000000021)
('having', 48.000000000000021)
('once', 48.000000000000021)
('send', 48.000000000000021)
('topic', 48.000000000000021)
('makers', 48.000000000000021)
('lehman', 48.000000000000021)
('safer', 48.000000000000021)
('named', 48.000000000000021)
('private', 48.000000000000021)
('excesses', 48.000000000000021)
('tools', 48.000000000000021)
('camera', 48.000000000000021)
('themselves', 48.000000000000021)
('closing', 48.000000000000021)
('purposes', 48.000000000000021)
('democracy', 48.000000000000021)
('six', 48.000000000000021)
('pocket', 48.000000000000021)
('allow', 48.000000000000021)
('including', 48.000000000000021)
('mentioned', 48.000000000000021)
('willing', 48.000000000000021)
('martinomalley', 48.000000000000021)
('tenth', 48.000000000000021)
('special', 48.000000000000021)
('completely', 48.000000000000021)
('powerful', 48.000000000000021)
('enforcement', 48.000000000000021)
('defending', 48.000000000000021)
('capita', 48.000000000000021)
('08', 48.000000000000021)
('based', 48.000000000000021)
('crumbling', 48.000000000000021)
('view', 48.000000000000021)
('prayers', 48.000000000000021)
('nuclear', 48.000000000000021)
('addition', 48.000000000000021)
('bulk', 48.000000000000021)
('arabia', 48.000000000000021)
('party', 48.000000000000021)
('drone', 48.000000000000021)
('less', 48.000000000000021)
('smart', 48.000000000000021)
('increased', 48.000000000000021)
('five', 48.000000000000021)
('growth', 48.000000000000021)
('supportive', 48.000000000000021)
('getting', 48.000000000000021)
('freedom', 48.000000000000021)
('executives', 48.000000000000021)
('brush', 48.000000000000021)
('biggest', 48.000000000000021)
('wish', 48.000000000000021)
('compared', 48.000000000000021)
('mass', 48.000000000000021)
('incredibly', 48.000000000000021)
('repeal', 48.000000000000021)
('paying', 48.000000000000014)
('taken', 48.000000000000014)
('knows', 48.000000000000014)
('coalition', 48.000000000000014)
('share', 48.000000000000014)
('huge', 48.000000000000014)
('plans', 48.000000000000014)
('okay', 48.000000000000014)
('response', 48.000000000000014)
('might', 48.000000000000014)
('house', 48.000000000000014)
('members', 48.000000000000014)
('feel', 48.000000000000014)
('point', 48.000000000000014)
('raise', 48.000000000000014)
('due', 48.000000000000014)
('used', 48.000000000000014)
('obradovich', 48.000000000000014)
('bit', 48.000000000000014)
('often', 48.000000000000014)
('senate', 48.000000000000014)
('agreement', 48.000000000000014)
('deserves', 48.000000000000014)
('helping', 48.000000000000014)
('try', 48.000000000000014)
('jump', 48.000000000000014)
('led', 48.000000000000014)
('others', 48.000000000000014)
('chief', 48.000000000000014)
('crosstalk', 48.000000000000014)
('presidential', 48.000000000000014)
('south', 48.000000000000014)
('third', 48.000000000000014)
('nobody', 48.000000000000014)
('colleagues', 48.000000000000014)
('stronger', 48.000000000000014)
('supported', 48.000000000000014)
('thousands', 48.000000000000014)
('hope', 48.000000000000014)
('ones', 48.000000000000014)
('taxes', 48.000000000000014)
('ability', 48.000000000000014)
('al', 48.000000000000014)
('twitter', 48.000000000000014)
('authority', 48.000000000000014)
('piece', 48.000000000000014)
('subjected', 48.000000000000007)
('whoever', 48.000000000000007)
('encourage', 48.000000000000007)
('homes', 48.000000000000007)
('sons', 48.000000000000007)
('worst', 48.000000000000007)
('manageable', 48.000000000000007)
('washing', 48.000000000000007)
('laying', 48.000000000000007)
('applicable', 48.000000000000007)
('cascading', 48.000000000000007)
('large', 48.000000000000007)
('harry', 48.000000000000007)
('20th', 48.000000000000007)
('fence', 48.000000000000007)
('streets', 48.000000000000007)
('perspective', 48.000000000000007)
('appreciating', 48.000000000000007)
('stood', 48.000000000000007)
('investing', 48.000000000000007)
('deeply', 48.000000000000007)
('wrecked', 48.000000000000007)
('version', 48.000000000000007)
('scientists', 48.000000000000007)
('learned', 48.000000000000007)
('contrast', 48.000000000000007)
('turmoil', 48.000000000000007)
('hasn', 48.000000000000007)
('installations', 48.000000000000007)
('smartest', 48.000000000000007)
('beacon', 48.000000000000007)
('arena', 48.000000000000007)
('ahead', 48.000000000000007)
('losses', 48.000000000000007)
('brutal', 48.000000000000007)
('advertising', 48.000000000000007)
('social', 48.000000000000007)
('marginal', 48.000000000000007)
('africa', 48.000000000000007)
('trained', 48.000000000000007)
('shareholders', 48.000000000000007)
('strawman', 48.000000000000007)
('takes', 48.000000000000007)
('6', 48.000000000000007)
('injury', 48.000000000000007)
('authorization', 48.000000000000007)
('door', 48.000000000000007)
('operators', 48.000000000000007)
('keeping', 48.000000000000007)
('debates', 48.000000000000007)
('salvador', 48.000000000000007)
('allende', 48.000000000000007)
('greeted', 48.000000000000007)
('male', 48.000000000000007)
('challenging', 48.000000000000007)
('accept', 48.000000000000007)
('sense', 48.000000000000007)
('lacks', 48.000000000000007)
('needs', 48.000000000000007)
('court', 48.000000000000007)
('rather', 48.000000000000007)
('monopolistic', 48.000000000000007)
('entrepreneurship', 48.000000000000007)
('lighting', 48.000000000000007)
('blood', 48.000000000000007)
('appealed', 48.000000000000007)
('criticize', 48.000000000000007)
('bashing', 48.000000000000007)
('played', 48.000000000000007)
('esoteric', 48.000000000000007)
('soon', 48.000000000000007)
('installed', 48.000000000000007)
('held', 48.000000000000007)
('embassy', 48.000000000000007)
('polarizing', 48.000000000000007)
('resort', 48.000000000000007)
('homicidal', 48.000000000000007)
('propose', 48.000000000000007)
('reigning', 48.000000000000007)
('motivates', 48.000000000000007)
('presented', 48.000000000000007)
('capability', 48.000000000000007)
('inequality', 48.000000000000007)
('found', 48.000000000000007)
('referred', 48.000000000000007)
('unquote', 48.000000000000007)
('harm', 48.000000000000007)
('everyone', 48.000000000000007)
('mental', 48.000000000000007)
('generation', 48.000000000000007)
('hard', 48.000000000000007)
('reduce', 48.000000000000007)
('absurdity', 48.000000000000007)
('funding', 48.000000000000007)
('missed', 48.000000000000007)
('robert', 48.000000000000007)
('since', 48.000000000000007)
('research', 48.000000000000007)
('7', 48.000000000000007)
('upon', 48.000000000000007)
('enforcing', 48.000000000000007)
('guess', 48.000000000000007)
('houses', 48.000000000000007)
('reason', 48.000000000000007)
('proxy', 48.000000000000007)
('imagine', 48.000000000000007)
('rises', 48.000000000000007)
('revolutionary', 48.000000000000007)
('owners', 48.000000000000007)
('terrible', 48.000000000000007)
('twenty', 48.000000000000007)
('consequence', 48.000000000000007)
('arsenal', 48.000000000000007)
('youth', 48.000000000000007)
('expert', 48.000000000000007)
('currently', 48.000000000000007)
('unions', 48.000000000000007)
('conditions', 48.000000000000007)
('korea', 48.000000000000007)
('relying', 48.000000000000007)
('focused', 48.000000000000007)
('sweep', 48.000000000000007)
('whatever', 48.000000000000007)
('throughout', 48.000000000000007)
('moins', 48.000000000000007)
('described', 48.000000000000007)
('incomes', 48.000000000000007)
('strategy', 48.000000000000007)
('whom', 48.000000000000007)
('dropping', 48.000000000000007)
('damn', 48.000000000000007)
('kurds', 48.000000000000007)
('woke', 48.000000000000007)
('lived', 48.000000000000007)
('champion', 48.000000000000007)
('fire', 48.000000000000007)
('gas', 48.000000000000007)
('fund', 48.000000000000007)
('compromised', 48.000000000000007)
('demand', 48.000000000000007)
('pacs', 48.000000000000007)
('socialist', 48.000000000000007)
('expanded', 48.000000000000007)
('elections', 48.000000000000007)
('33', 48.000000000000007)
('while', 48.000000000000007)
('homework', 48.000000000000007)
('behavior', 48.000000000000007)
('32', 48.000000000000007)
('larger', 48.000000000000007)
('rip', 48.000000000000007)
('itself', 48.000000000000007)
('ready', 48.000000000000007)
('rid', 48.000000000000007)
('alliances', 48.000000000000007)
('anymore', 48.000000000000007)
('grant', 48.000000000000007)
('underming', 48.000000000000007)
('ideologies', 48.000000000000007)
('virtually', 48.000000000000007)
('advise', 48.000000000000007)
('dime', 48.000000000000007)
('moving', 48.000000000000007)
('purpose', 48.000000000000007)
('robust', 48.000000000000007)
('recent', 48.000000000000007)
('older', 48.000000000000007)
('lacking', 48.000000000000007)
('toil', 48.000000000000007)
('organization', 48.000000000000007)
('testd', 48.000000000000007)
('profoundly', 48.000000000000007)
('repealing', 48.000000000000007)
('openly', 48.000000000000007)
